ID	GeneID	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
205	obscurus1401005	chrChromosome14	-	28990143	28990287	28991466	28991567	28988296	28988420	28991739	28991784	205	"58,3,125"	"182,61,117"	"32,42,69"	"102,163,254"	250	293	0.801937839	0.970018658	"0.272,0.054,0.556"	"0.269,0.232,0.241"	0.047
206	obscurus1400998	chrChromosome14	+	28859676	28859895	28860017	28860192	28859461	28859599	28860924	28860989	206	"1,0,0"	"712,517,065,163"	"4,5,3"	"489,651,306,104"	298	298	1	1	"0.0,0.0,0.0"	"0.001,0.001,0.0"	-0.001
207	obscurus1400998	chrChromosome14	+	28860017	28860192	28860924	28860989	28859676	28859895	28861065	28861239	207	"701,627,655,087"	"434,225,812,941"	"416,842,415,138"	"316,532,334,175"	298	214	0.312345908	0.59840875	"0.537,0.435,0.554"	"0.486,0.485,0.469"	0.029
208	obscurus1400956	chrChromosome14	-	26966303	26966503	26966578	26966963	26964995	26965607	26968610	26968682	208	"181,43,214"	"254,75,280"	"55,34,51"	"48,53,69"	298	298	0.424803481	0.711070761	"0.416,0.364,0.433"	"0.534,0.391,0.425"	-0.046
209	obscurus1400900	chrChromosome14	-	25662091	25662447	25663481	25663684	25659289	25659492	25664488	25664668	209	"12,2,12"	"20,0,28"	"33,28,15"	"23,31,23"	298	298	0.866931605	0.997659386	"0.375,1.0,0.3"	"0.589,0.475,0.395"	0.072
210	obscurus1400899	chrChromosome14	-	25589464	25589559	25598871	25598979	25576256	25576370	25600040	25600149	210	"54,65,27"	"60,14,35"	"34,28,56"	"37,30,36"	257	244	0.523561	0.791623401	"0.461,0.815,0.423"	"0.466,0.47,0.596"	0.056
211	obscurus1400883	chrChromosome14	-	24820835	24821005	24822630	24822759	24820276	24820387	24823547	24823631	211	"117,32,219"	"1,427,421,019,323"	"151,105,135"	"113,881,093,715,652"	278	298	0.003429969	0.053767087	"0.009,0.016,0.025"	"0.014,0.01,0.009"	0.006
212	obscurus1400862	chrChromosome14	-	24358067	24358259	24358358	24358535	24357396	24357576	24359008	24359075	212	"109,644,331,146"	"394,114,453,119"	"365,364,343,006"	"599,656,045,831"	298	298	0.920762783	1	"0.218,0.754,0.269"	"0.379,0.534,0.34"	-0.004
213	obscurus1400837	chrChromosome14	-	23673350	23673676	23676587	23676653	23672031	23672278	23677651	23677746	213	"77,9,29"	"913,189,744"	"54,63,21"	"10,431,149,535"	215	298	0.244143682	0.527627378	"0.105,0.062,0.051"	"0.067,0.071,0.052"	0.009
214	obscurus1400810	chrChromosome14	-	23124274	23124416	23124889	23125000	23123958	23124183	23126500	23126626	214	"634,137,428"	"23,284,401,936"	"315,394,182"	"13,181,355,933"	260	291	0.447419754	0.730543338	"0.234,0.258,0.198"	"0.211,0.246,0.179"	0.018
215	obscurus1400810	chrChromosome14	-	23124274	23124416	23126500	23126626	23123958	23124183	23128405	23128579	215	"219,411,571,676"	"22,914,271,903"	"9,761,032,770"	"13,061,349,926"	275	291	0.020513056	0.145982485	"0.503,0.741,0.482"	"0.442,0.447,0.468"	0.123
216	obscurus1400790	chrChromosome14	+	22621167	22621380	22623358	22623479	22620434	22620469	22624029	22624199	216	"58,9,35"	"62,50,21"	"36,62,66"	"49,49,49"	298	270	0.248472633	0.532769416	"0.459,0.14,0.602"	"0.4,0.534,0.55"	-0.094
217	obscurus2000874	chrChromosome20	-	24299891	24300001	24302281	24302426	24298660	24298788	24303338	24303502	217	"148,237,111"	"93,78,91"	"101,84,51"	"89,87,45"	294	259	0.010941572	0.103934109	"0.584,0.728,0.518"	"0.5,0.46,0.5"	0.123
218	obscurus2100711	chrChromosome21	-	17808318	17808341	17808421	17808440	17808019	17808199	17808760	17808823	218	"21,13,29"	"22,1,17"	"25,17,12"	"12,11,18"	168	172	0.377164214	0.665921596	"0.494,0.93,0.636"	"0.681,0.613,0.406"	0.12
219	obscurus1400655	chrChromosome14	-	19025721	19025825	19026982	19027066	19025158	19025347	19027442	19027550	219	"192,11,203"	"252,23,293"	"286,227,339"	"296,242,319"	233	253	0.012633756	0.111871423	"0.453,0.342,0.429"	"0.512,0.505,0.536"	-0.11
220	obscurus1400650	chrChromosome14	+	18828833	18828989	18830251	18830305	18827303	18827386	18830402	18830507	220	"20,1,15"	"25,17,27"	"14,19,13"	"37,18,23"	298	203	0.434483541	0.719197585	"0.353,0.039,0.275"	"0.205,0.418,0.278"	-0.078
221	obscurus1400628	chrChromosome14	+	18016947	18017071	18017150	18017234	18016691	18016878	18017312	18017387	221	"1,100,718,808"	"487,236,440"	"393,538,953"	"235,295,512"	273	233	0.026815993	0.168354835	"0.658,0.722,0.61"	"0.588,0.609,0.614"	0.06
222	obscurus1400585	chrChromosome14	-	17545020	17545110	17545186	17545237	17544632	17544743	17545367	17545492	222	"5,0,10"	"15,1,6"	"2,12,4"	"4,12,10"	200	239	0.793464801	0.966826858	"0.285,0.0,0.666"	"0.374,0.544,0.323"	-0.097
223	obscurus1400865	chrChromosome14	+	24386376	24386547	24388818	24388989	24386087	24386258	24391818	24391989	223	"243,642,175"	"186,322,253,659"	"6,2362,0"	"320,955,443,433"	298	298	0.001394055	0.028876863	"0.013,0.141,0.373"	"0.002,0.299,0.0"	0.075
224	obscurus1400512	chrChromosome14	-	16263591	16263645	16263996	16264141	16263376	16263445	16264539	16264613	224	"209,165,253"	"72,5,120"	"213,275,294"	"84,137,111"	294	203	0.025862616	0.165503075	"0.667,0.958,0.593"	"0.636,0.581,0.646"	0.118
225	obscurus1900062	chrChromosome19	-	1795047	1795135	1795974	1796177	1793935	1793977	1802654	1802818	225	"96,40,60"	"56,54,49"	"93,55,52"	"61,74,39"	298	237	0.907086066	1	"0.577,0.371,0.493"	"0.548,0.372,0.515"	0.002
226	obscurus1400508	chrChromosome14	-	16222457	16222555	16228057	16228144	16221672	16221807	16234420	16234603	226	"22,43,11"	"24,15,28"	"32,26,33"	"46,30,43"	236	247	0.460623828	0.740353606	"0.49,0.75,0.291"	"0.421,0.476,0.445"	0.063
227	obscurus1400496	chrChromosome14	+	15903408	15903479	15905087	15905148	15900647	15901418	15905231	15905351	227	"80,10,99"	"217,4,276"	"67,31,56"	"125,106,165"	220	210	0.356159481	0.638554866	"0.26,0.705,0.255"	"0.338,0.218,0.245"	0.14
228	obscurus1400438	chrChromosome14	-	15032011	15032245	15032621	15032704	15031125	15031245	15033032	15033213	228	"560,415,316"	"166,128,96"	"762,340,686"	"262,155,269"	232	298	0.020340223	0.145646038	"0.812,0.806,0.809"	"0.789,0.738,0.766"	0.045
229	obscurus1400331	chrChromosome14	-	12891155	12891297	12891377	12891565	12890606	12890782	12891794	12891933	229	"272,182,118"	"275,149,144"	"455,810,358"	"494,870,333"	298	291	0.76971619	0.950428141	"0.491,0.544,0.445"	"0.474,0.476,0.512"	0.006
230	obscurus1400331	chrChromosome14	-	12891155	12891297	12891794	12891933	12890606	12890782	12892003	12892180	230	"210,76,94"	"279,150,146"	"274,574,215"	"494,874,338"	288	291	0.74828386	0.941441733	"0.432,0.339,0.394"	"0.359,0.399,0.391"	0.005
231	obscurus1400331	chrChromosome14	-	12891155	12891297	12892003	12892180	12890606	12890782	12892253	12892414	231	"291,510,97"	"275,149,142"	"468,818,386"	"494,871,333"	298	291	0.302681873	0.594096401	"0.508,0.77,0.4"	"0.481,0.478,0.531"	0.063
232	obscurus0000067	chrContig1	-	3624984	3625168	3627252	3627435	3624686	3624827	3627563	3627758	232	"23,14,28"	"21,26,22"	"20,25,15"	"14,8,17"	298	298	0.163350104	0.417412774	"0.523,0.35,0.56"	"0.588,0.758,0.469"	-0.127
233	obscurus1400230	chrChromosome14	-	11127660	11127771	11129173	11129242	11127046	11127240	11129878	11129977	233	"47,16,31"	"86,56,64"	"23,31,15"	"22,54,32"	218	260	0.168587713	0.424152732	"0.395,0.254,0.366"	"0.555,0.406,0.359"	-0.102
234	obscurus1400224	chrChromosome14	-	11046241	11046343	11046599	11046741	11044319	11044541	11047570	11048260	234	"166,86,102"	"95,25,78"	"304,187,43"	"179,147,23"	291	251	0.305883435	0.59625554	"0.601,0.748,0.53"	"0.594,0.523,0.617"	0.048
235	obscurus1400204	chrChromosome14	+	10616290	10616384	10616461	10616665	10615677	10615943	10616777	10616939	235	"33,9,13"	"48,16,34"	"31,22,41"	"41,38,40"	243	298	0.174310845	0.431131302	"0.457,0.408,0.319"	"0.481,0.415,0.557"	-0.09
236	obscurus1400166	chrChromosome14	-	9847730	9847807	9857416	9857762	9846548	9846674	9859770	9859955	236	"2,1,2"	"7,4,1"	"4,2,18"	"0,4,2"	298	226	0.004260387	0.063359595	"0.178,0.159,0.603"	"1.0,0.275,0.872"	-0.402
237	obscurus1400166	chrChromosome14	-	9857416	9857762	9859770	9859955	9847730	9847807	9869056	9869183	237	"2,18,0"	"6,6,6"	"1,0,5"	"5,0,5"	298	298	1	1	"0.25,0.75,0.0"	"0.167,NA,0.5"	0
238	obscurus1400149	chrChromosome14	+	9465817	9465918	9468475	9468601	9452923	9453089	9480713	9481299	238	"76,1,49"	"68,4,44"	"43,16,30"	"33,29,21"	250	275	0.827805424	0.982657498	"0.551,0.216,0.551"	"0.589,0.378,0.611"	-0.087
239	obscurus1400149	chrChromosome14	+	9468475	9468601	9480713	9481299	9465817	9465918	9503094	9503126	239	"85,13,63"	"4,2,8"	"52,39,49"	"2,3,2"	275	298	0.140295459	0.382924076	"0.958,0.876,0.895"	"0.966,0.934,0.964"	-0.045
240	obscurus1400116	chrChromosome14	+	8403603	8403651	8487075	8487281	8392865	8392987	8502974	8503155	240	"3,0,2"	"2,1,0"	"1,0,2"	"6,2,1"	197	298	0.005809805	0.069850856	"0.694,0.0,1.0"	"0.201,0.0,0.752"	0.247
241	obscurus1900899	chrChromosome19	-	26834716	26834854	26840619	26840783	26834534	26834644	26842203	26842312	241	"132,109,119"	"135,130,115"	"96,141,162"	"102,147,143"	298	287	0.603152166	0.854281456	"0.485,0.447,0.499"	"0.475,0.48,0.522"	-0.015
242	obscurus1800015	chrChromosome18	-	366346	366451	366525	366605	366185	366248	366679	366809	242	"629,897,374"	"422,644,458"	"387,537,610"	"197,364,488"	229	254	0.123698453	0.366982621	"0.623,0.607,0.475"	"0.685,0.621,0.581"	-0.061
243	obscurus1400024	chrChromosome14	-	1415065	1415252	1415611	1415741	1414607	1414799	1416508	1416812	243	"6,0,2"	"0,0,1"	"0,0,0"	"0,2,0"	279	298	1	1	"1.0,NA,0.681"	"NA,0.0,NA"	0.841
244	obscurus1400003	chrChromosome14	-	52564	52614	53788	54225	51725	51869	55021	55176	244	"50,62,36"	"16,2,18"	"20,27,19"	"4,8,8"	298	199	0.536936145	0.802481445	"0.676,0.954,0.572"	"0.77,0.693,0.613"	0.042
245	obscurus1300734	chrChromosome13	-	29567423	29567789	29568214	29568295	29566022	29566064	29574872	29575175	245	"23,5,57"	"6,0,7"	"22,38,37"	"0,1,1"	230	298	0.000142186	0.005687435	"0.832,1.0,0.913"	"1.0,0.98,0.98"	-0.072
246	obscurus1300734	chrChromosome13	-	29568214	29568295	29574872	29575175	29567423	29567789	29575250	29575280	246	"39,39,98"	"18,47,59"	"20,51,26"	"18,47,31"	298	230	0.197055891	0.462609036	"0.626,0.39,0.562"	"0.462,0.456,0.393"	0.089
247	obscurus1300734	chrChromosome13	-	29574872	29575175	29575250	29575280	29568214	29568295	29584745	29584793	247	"0,1,2"	"46,15,95"	"0,0,0"	"38,80,65"	179	298	1	1	"0.0,0.1,0.034"	"0.0,0.0,0.0"	0.045
248	obscurus1300731	chrChromosome13	+	29512293	29512379	29514600	29514740	29511671	29511895	29516528	29516624	248	"9,14,9"	"36,27,22"	"1,3,1"	"13,17,15"	235	289	0.001443937	0.029385378	"0.235,0.389,0.335"	"0.086,0.178,0.076"	0.206
249	obscurus1400150	chrChromosome14	+	9514283	9514453	9529372	9529551	9503148	9503191	9531379	9531500	249	"32,10,40"	"96,29,59"	"28,38,26"	"64,67,43"	298	298	0.44365751	0.72762048	"0.25,0.256,0.404"	"0.304,0.362,0.377"	-0.044
250	obscurus2000008	chrChromosome20	+	720380	720475	721853	722037	717923	718161	725437	725609	250	"20,2,9"	"43,3,35"	"15,13,16"	"34,44,47"	244	298	0.856625968	0.993686123	"0.362,0.449,0.239"	"0.35,0.265,0.294"	0.047
251	obscurus1300505	chrChromosome13	+	20510481	20510542	20511060	20511162	20510287	20510385	20511259	20511353	251	"238,9,397"	"901,272,585"	"20,50,51"	"3,566,201,009"	210	251	0.000294787	0.009241968	"0.24,0.038,0.448"	"0.063,0.088,0.057"	0.173
252	obscurus1300456	chrChromosome13	+	18669016	18669100	18669580	18669676	18665391	18665593	18669966	18670136	252	"0,0,0"	"12,2,25"	"2,1,0"	"3,5,5"	233	245	0.638823031	0.877279409	"0.0,0.0,0.0"	"0.412,0.174,0.0"	-0.195
253	obscurus2100045	chrChromosome21	-	2763255	2763338	2765346	2765494	2761428	2761663	2765563	2765668	253	"11,2,7"	"5,0,10"	"9,6,1"	"6,4,4"	297	232	0.448041593	0.730543338	"0.632,1.0,0.354"	"0.54,0.54,0.163"	0.248
254	obscurus1300347	chrChromosome13	-	15910939	15911122	15911510	15911690	15910675	15910855	15911927	15912055	254	"114,18,94"	"122,24,58"	"38,83,11"	"32,50,11"	298	298	0.350501143	0.632532362	"0.483,0.429,0.618"	"0.543,0.624,0.5"	-0.046
255	obscurus1300286	chrChromosome13	-	15251685	15251857	15251929	15252084	15251479	15251600	15252193	15252297	255	"114,48,114"	"168,135,134"	"93,79,40"	"147,125,53"	298	298	0.673998421	0.89149164	"0.404,0.262,0.46"	"0.388,0.387,0.43"	-0.026
256	obscurus1300283	chrChromosome13	+	15174527	15174664	15174734	15174880	15174312	15174441	15175246	15175396	256	"309,345,419,534,772"	"289,741,613,047,208"	"624,907,650,718,595"	"716,858,841,222,693"	286	295	0.075293488	0.282655166	"0.524,0.776,0.432"	"0.473,0.472,0.458"	0.11
257	obscurus1300189	chrChromosome13	-	13139990	13140062	13140927	13140999	13139910	13139913	13141118	13141199	257	"256,30,64"	"49,33,93"	"339,606,805"	"68,72,114"	221	221	5.60E-05	0.002964384	"0.839,0.476,0.408"	"0.833,0.894,0.876"	-0.293
258	obscurus1300189	chrChromosome13	-	13140181	13140262	13141118	13141199	13139990	13140062	13141411	13141468	258	"168,25,70"	"274,83,137"	"220,319,464"	"357,821,646"	230	230	0.454459269	0.734223888	"0.38,0.231,0.338"	"0.381,0.28,0.418"	-0.043
259	obscurus1300189	chrChromosome13	-	13140341	13140398	13141411	13141468	13140181	13140262	13141621	13141666	259	"60,4,20"	"193,5,36"	"95,123,187"	"149,386,248"	206	206	0.322261181	0.605871912	"0.237,0.444,0.357"	"0.389,0.242,0.43"	-0.008
260	obscurus1300189	chrChromosome13	-	13141118	13141199	13141411	13141468	13140927	13140999	13141621	13141666	260	"50,0,59"	"284,157,127"	"83,107,147"	"388,389,522"	206	230	0.037789528	0.193963948	"0.164,0.0,0.342"	"0.193,0.235,0.239"	-0.054
261	obscurus1300188	chrChromosome13	+	13077044	13077113	13077267	13077324	13076867	13076894	13081721	13081802	261	"74,13,92"	"153,14,85"	"103,0,3"	"110,50,165"	218	206	2.76E-05	0.001599748	"0.314,0.467,0.506"	"0.469,0.0,0.017"	0.267
262	obscurus1300188	chrChromosome13	+	13077267	13077324	13081721	13081802	13077044	13077113	13081921	13081993	262	"124,10,81"	"91,35,84"	"167,26,69"	"123,13,40"	206	230	0.04120718	0.203706991	"0.603,0.242,0.518"	"0.603,0.691,0.658"	-0.196
263	obscurus1300180	chrChromosome13	+	12828803	12828860	12829330	12829387	12828452	12828572	12829684	12829765	263	"49,40,38"	"44,1,22"	"45,22,25"	"21,24,14"	206	206	0.184138251	0.445929793	"0.527,0.976,0.633"	"0.682,0.478,0.641"	0.112
264	obscurus1300075	chrChromosome13	+	7412303	7412337	7416157	7416256	7410710	7410820	7416593	7416682	264	"6,4,19"	"140,103,112"	"0,2,0"	"78,54,58"	183	248	5.36E-06	0.000388418	"0.055,0.05,0.187"	"0.0,0.048,0.0"	0.081
265	obscurus1300075	chrChromosome13	+	7416157	7416256	7416593	7416682	7412303	7412337	7419993	7420063	265	"98,71,68"	"126,132,89"	"40,57,50"	"74,54,83"	248	238	0.917520883	1	"0.427,0.34,0.423"	"0.342,0.503,0.366"	-0.007
266	obscurus2000331	chrChromosome20	+	12739875	12739936	12740524	12740566	12739663	12739759	12740851	12740989	266	"6,2,6"	"2,0,7"	"2,0,6"	"0,4,0"	210	191	0.193234818	0.457166356	"0.732,1.0,0.438"	"1.0,0.0,1.0"	0.057
267	obscurus1300055	chrChromosome13	+	6106322	6106454	6107801	6107948	6104699	6104800	6114689	6114744	267	"429,42,388"	"410,204,338"	"203,188,143"	"399,222,117"	281	296	0.547322777	0.808782702	"0.524,0.178,0.547"	"0.349,0.471,0.563"	-0.045
268	obscurus1300055	chrChromosome13	+	6118741	6118953	6123833	6124001	6116403	6116645	6124077	6124176	268	"450,413,353"	"572,242,465"	"385,208,170"	"514,308,212"	298	298	0.10445429	0.333793325	"0.44,0.631,0.432"	"0.428,0.403,0.445"	0.076
269	obscurus1300055	chrChromosome13	+	6118741	6118953	6125994	6126169	6116403	6116645	6126252	6126371	269	"450,413,354"	"479,351,217"	"376,207,170"	"418,280,151"	298	298	0.041366439	0.203706991	"0.484,0.541,0.62"	"0.474,0.425,0.53"	0.072
270	obscurus1300048	chrChromosome13	-	5328773	5328855	5331880	5331937	5327987	5328100	5333078	5333365	270	"62,0,24"	"69,11,49"	"72,60,59"	"54,52,49"	206	231	0.014417924	0.119245137	"0.502,0.0,0.355"	"0.599,0.564,0.575"	-0.294
271	obscurus1300048	chrChromosome13	-	5381728	5381830	5407541	5407598	5378387	5378558	5410425	5410612	271	"22,2,14"	"37,0,68"	"21,19,26"	"40,41,47"	206	251	0.744548308	0.939247065	"0.42,1.0,0.201"	"0.39,0.361,0.403"	0.156
272	obscurus1300043	chrChromosome13	+	4893643	4893768	4896734	4896924	4892499	4892645	4897013	4897141	272	"101,22,77"	"82,18,57"	"55,64,66"	"77,79,51"	274	298	0.076476698	0.285250707	"0.573,0.571,0.595"	"0.437,0.468,0.585"	0.083
273	obscurus1300029	chrChromosome13	-	3605969	3606236	3617419	3617671	3593920	3594151	3650461	3650525	273	"10,6,15"	"1,0,1"	"10,5,10"	"2,1,2"	298	298	1	1	"0.909,1.0,0.938"	"0.833,0.833,0.833"	0.116
274	obscurus1201081	chrChromosome12	+	29652352	29652461	29653075	29653184	29648655	29648701	29660905	29661057	274	"7,3,2"	"36,20,19"	"6,0,2"	"27,24,30"	258	258	0.268606712	0.56266178	"0.163,0.13,0.095"	"0.182,0.0,0.062"	0.048
275	obscurus1201081	chrChromosome12	+	29652352	29652461	29660905	29661057	29648655	29648701	29662371	29662481	275	"6,3,2"	"3,2,6"	"6,0,2"	"9,6,15"	258	298	0.027057587	0.16874624	"0.698,0.634,0.278"	"0.435,0.0,0.133"	0.347
276	obscurus1201081	chrChromosome12	+	29653075	29653184	29660905	29661057	29652352	29652461	29662371	29662481	276	"23,3,13"	"5,2,3"	"15,15,16"	"8,6,14"	258	298	0.041388309	0.203706991	"0.842,0.634,0.833"	"0.684,0.743,0.569"	0.104
277	obscurus1201061	chrChromosome12	+	28979166	28979322	28982093	28982158	28979007	28979091	28982695	28982816	277	"62,73,41"	"40,15,20"	"32,40,33"	"14,15,30"	298	214	0.404946651	0.692829078	"0.527,0.778,0.595"	"0.621,0.657,0.441"	0.06
278	obscurus1201042	chrChromosome12	+	28562303	28562573	28564757	28564886	28542650	28543244	28572979	28573041	278	"3,0,16"	"8,1,6"	"10,4,9"	"15,4,10"	298	278	0.838702938	0.988149899	"0.259,0.0,0.713"	"0.383,0.483,0.456"	-0.117
279	obscurus1900158	chrChromosome19	-	4805614	4805716	4806158	4806286	4804190	4804410	4807308	4807428	279	"34,15,23"	"50,2,11"	"31,33,29"	"43,25,32"	277	251	0.146834413	0.390660364	"0.381,0.872,0.655"	"0.395,0.545,0.451"	0.172
280	obscurus1200999	chrChromosome12	+	27174267	27174420	27177652	27177805	27173242	27173330	27179080	27179245	280	"0,0,2"	"1,0,0"	"2,0,0"	"3,0,6"	298	298	1	1	"0.0,NA,1.0"	"0.4,NA,0.0"	0.3
281	obscurus1600265	chrChromosome16	-	13832032	13832122	13832488	13832571	13831835	13831942	13832753	13832796	281	"369,520,563,810"	"464,311,234,317"	"478,056,026,043"	"490,473,398,102"	232	239	0.112725375	0.351509233	"0.45,0.654,0.476"	"0.501,0.44,0.435"	0.068
282	obscurus1600265	chrChromosome16	-	13832488	13832571	13832753	13832796	13832032	13832122	13832904	13833009	282	"247,422,583,681"	"3591,77,3215"	"309,832,803,660"	"502,864,117,233"	192	232	5.88E-05	0.002964384	"0.454,0.973,0.58"	"0.427,0.382,0.379"	0.273
283	obscurus1600265	chrChromosome16	-	13832753	13832796	13832904	13833009	13832488	13832571	13833229	13833292	283	"471,344,676,802"	"1840,96,1889"	"445,052,945,652"	"206,723,232,616"	254	192	2.05E-06	0.000182543	"0.659,0.972,0.731"	"0.619,0.633,0.62"	0.163
284	obscurus1900867	chrChromosome19	+	25319532	25319683	25319783	25319929	25319065	25319184	25323831	25324010	284	"22,18,28"	"36,14,45"	"12,19,13"	"39,38,23"	298	295	0.074004194	0.279972796	"0.377,0.56,0.381"	"0.233,0.331,0.359"	0.132
285	obscurus0600420	chrChromosome6	-	12304985	12305164	12306702	12306792	12304736	12304855	12307013	12307027	285	"60,22,76"	"243,27,213"	"58,71,33"	"223,264,114"	239	298	0.166991883	0.422027416	"0.235,0.504,0.308"	"0.245,0.251,0.265"	0.095
286	obscurus1000436	chrChromosome10	+	12751027	12751122	12751213	12751362	12749591	12749757	12752478	12752595	286	"17,8,14"	"31,26,13"	"22,21,16"	"52,35,25"	244	298	0.87817345	0.999687147	"0.401,0.273,0.568"	"0.341,0.423,0.439"	0.013
287	obscurus0600048	chrChromosome6	+	1569034	1569197	1569604	1569760	1568100	1568172	1570334	1570503	287	"228,169,53"	"132,36,59"	"181,152,95"	"206,134,71"	298	298	0.04445862	0.214883329	"0.633,0.824,0.473"	"0.468,0.531,0.572"	0.12
288	obscurus0600048	chrChromosome6	+	1571652	1571776	1580979	1581048	1570888	1571035	1581482	1581657	288	"143,75,44"	"157,205,26"	"120,89,60"	"120,77,40"	273	218	0.21004061	0.477739427	"0.421,0.226,0.575"	"0.444,0.48,0.545"	-0.082
289	obscurus0501109	chrChromosome5	-	34865437	34865527	34866364	34866409	34863188	34863276	34867060	34867102	289	"56,27,34"	"62,50,63"	"39,39,49"	"46,47,49"	194	239	0.138677268	0.381889461	"0.527,0.399,0.399"	"0.511,0.506,0.552"	-0.081
290	obscurus0501109	chrChromosome5	-	34866364	34866409	34867060	34867102	34865437	34865527	34867365	34867440	290	"58,53,71"	"60,11,40"	"23,35,23"	"29,35,35"	191	194	0.009006231	0.090867571	"0.495,0.83,0.643"	"0.446,0.504,0.4"	0.206
291	obscurus1900385	chrChromosome19	+	10131676	10131817	10132290	10132397	10131522	10131597	10132500	10132646	291	"844,188,015,107"	"560,917,904,150"	"771,383,676,735"	"451,551,504,230"	290	256	0.318051279	0.602842294	"0.571,0.813,0.521"	"0.601,0.589,0.584"	0.044
292	obscurus0501004	chrChromosome5	-	27611352	27612671	27613780	27613853	27611038	27611209	27616406	27616488	292	"219,93,162"	"525,67,340"	"85,74,144"	"128,103,267"	222	298	0.916217017	1	"0.359,0.651,0.39"	"0.471,0.491,0.42"	0.006
293	obscurus0501004	chrChromosome5	-	27611352	27612671	27616406	27616488	27611038	27611209	27618099	27618171	293	"310,49,289"	"506,65,318"	"88,64,153"	"120,103,254"	231	298	0.28489743	0.575750905	"0.441,0.493,0.54"	"0.486,0.445,0.437"	0.035
294	obscurus0501004	chrChromosome5	-	27613780	27613853	27616406	27616488	27611352	27612671	27618099	27618171	294	"317,45,287"	"121,53,60"	"92,63,166"	"44,36,65"	231	222	0.943131643	1	"0.716,0.449,0.821"	"0.668,0.627,0.711"	-0.007
295	obscurus0601227	chrChromosome6	+	32073804	32074036	32075609	32075767	32073423	32073539	32087083	32087281	295	"1,0,28"	"12,7,8"	"1,0,2"	"13,7,4"	298	298	0.052352714	0.236300187	"0.077,0.0,0.778"	"0.071,0.0,0.333"	0.15
296	obscurus0500896	chrChromosome5	-	21919985	21920201	21920752	21920824	21919315	21919487	21921793	21921904	296	"4,1,4"	"67,50,33"	"0,7,0"	"32,41,19"	221	298	0.711952135	0.915592546	"0.075,0.026,0.14"	"0.0,0.187,0.0"	0.018
297	obscurus0500896	chrChromosome5	-	21919985	21920201	21921793	21921904	21919315	21919487	21922538	21922704	297	"115,14,88"	"41,13,20"	"47,100,68"	"27,30,10"	260	298	0.531335806	0.798098873	"0.763,0.552,0.835"	"0.666,0.793,0.886"	-0.065
298	obscurus0500908	chrChromosome5	+	22719780	22719869	22721541	22721591	22719333	22719458	22725332	22725503	298	"244,524,952,003"	"12,484,611,139"	"143,918,101,407"	"7,711,297,823"	238	199	0.014051568	0.119245137	"0.621,0.819,0.595"	"0.609,0.539,0.588"	0.1
299	obscurus0500908	chrChromosome5	+	22721541	22721591	22725332	22725503	22719780	22719869	22728073	22728151	299	"133,916,031,273"	"290,913,153,526"	"828,953,779"	"201,925,821,641"	199	298	0.152680461	0.400699851	"0.408,0.646,0.351"	"0.38,0.356,0.416"	0.084
300	obscurus1400967	chrChromosome14	-	27218985	27219221	27219768	27219855	27217695	27218203	27220007	27220115	300	"25,770,246,515,019"	"81,261,194,249,527"	"256,582,537,125,258"	"659,519,293,192,324"	236	298	0.105734574	0.336726209	"0.286,0.616,0.277"	"0.329,0.256,0.257"	0.112
301	obscurus1400967	chrChromosome14	-	27220438	27220605	27221067	27221181	27220007	27220115	27221771	27221981	301	"430,033,506,031,966"	"667,885,163,534,779"	"500,604,676,946,727"	"464,445,341,451,910"	263	298	0.006593133	0.075723109	"0.422,0.435,0.51"	"0.55,0.498,0.505"	-0.062
302	obscurus0500874	chrChromosome5	-	21436036	21436186	21436275	21436457	21434560	21434828	21436745	21436864	302	"917,583,606"	"973,309,690"	"511,423,610"	"556,504,706"	298	298	0.102257209	0.32799502	"0.485,0.654,0.468"	"0.479,0.456,0.464"	0.069
303	obscurus1200327	chrChromosome12	+	14256194	14256321	14256780	14256868	14255428	14255454	14256956	14257081	303	"650,480,286"	"431,286,213"	"397,438,435"	"240,268,281"	276	237	0.540670234	0.802481445	"0.564,0.59,0.536"	"0.587,0.584,0.571"	-0.017
304	obscurus0900373	chrChromosome9	+	18123707	18123766	18123974	18124028	18122612	18122691	18124762	18124868	304	"133,210,114"	"146,224,76"	"42,85,81"	"61,68,91"	208	203	0.484769633	0.754351179	"0.471,0.478,0.594"	"0.402,0.55,0.465"	0.042
305	obscurus0900373	chrChromosome9	+	18123974	18124028	18124762	18124868	18123707	18123766	18125122	18125234	305	"116,214,79"	"288,47,183"	"25,78,81"	"120,144,159"	203	255	0.084598197	0.30102426	"0.336,0.851,0.352"	"0.207,0.405,0.39"	0.179
306	obscurus0201559	chrChromosome2	-	45070636	45070794	45071566	45071646	45069538	45069640	45072244	45072315	306	"24,3,13"	"49,14,22"	"8,5,10"	"16,14,10"	229	298	0.581393273	0.830561819	"0.389,0.218,0.435"	"0.394,0.317,0.565"	-0.078
