ID	GeneID	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
209	obscurus1300033	chrChromosome13	-	3924755	3924842	3926214	3926334	3924212	3924411	3930719	3930868	209	"5,18,8"	"3,9,9"	"41,113,42"	"59,78,33"	269	236	0.42714171	0.617206339	"0.594,0.637,0.438"	"0.379,0.56,0.528"	0.067
210	obscurus1300029	chrChromosome13	-	3605969	3606236	3617419	3617671	3593920	3594151	3650461	3650525	210	"10,5,10"	"2,1,2"	"17,12,7"	"6,0,0"	298	298	0.41295213	0.607930026	"0.833,0.833,0.833"	"0.739,1.0,1.0"	-0.08
211	obscurus1201081	chrChromosome12	+	29652352	29652461	29660905	29661057	29648655	29648701	29662371	29662481	211	"6,0,2"	"9,6,15"	"39,37,41"	"27,38,47"	258	298	0.001567185	0.007462397	"0.435,0.0,0.133"	"0.625,0.529,0.502"	-0.363
212	obscurus1201068	chrChromosome12	+	29263184	29263275	29266170	29266236	29251362	29251446	29266400	29266534	212	"6,15,1"	"1,0,1"	"24,17,14"	"0,2,0"	240	215	1	1	"0.843,1.0,0.473"	"1.0,0.884,1.0"	-0.189
213	obscurus1201067	chrChromosome12	-	29244026	29244175	29245729	29245917	29240397	29240614	29246600	29246979	213	"12,18,9"	"6,3,7"	"29,40,21"	"45,46,27"	298	298	0.001817103	0.008308048	"0.667,0.857,0.562"	"0.392,0.465,0.438"	0.264
214	obscurus1201061	chrChromosome12	+	28979166	28979322	28982093	28982158	28979007	28979091	28982695	28982816	214	"32,40,33"	"14,15,30"	"177,177,117"	"79,114,45"	298	214	0.719373113	0.870494846	"0.621,0.657,0.441"	"0.617,0.527,0.651"	-0.025
216	obscurus1600265	chrChromosome16	-	13832032	13832122	13832488	13832571	13831835	13831942	13832753	13832796	216	"478,056,026,043"	"490,473,398,102"	"152,919,051,290"	"223,925,371,417"	232	239	0.488236562	0.678803934	"0.501,0.44,0.435"	"0.413,0.436,0.484"	0.014
217	obscurus1600265	chrChromosome16	-	13832488	13832571	13832753	13832796	13832032	13832122	13832904	13833009	217	"309,832,803,660"	"502,864,117,233"	"330,243,691,518"	"139,717,591,087"	192	232	0	0	"0.427,0.382,0.379"	"0.741,0.75,0.628"	-0.31
218	obscurus0600420	chrChromosome6	-	12304985	12305164	12306702	12306792	12304736	12304855	12307013	12307027	218	"58,71,33"	"223,264,114"	"3,7,6"	"23,50,29"	239	298	0.021923088	0.065201674	"0.245,0.251,0.265"	"0.14,0.149,0.205"	0.089
219	obscurus1000436	chrChromosome10	+	12751027	12751122	12751213	12751362	12749591	12749757	12752478	12752595	219	"22,21,16"	"52,35,25"	"25,17,53"	"51,68,52"	244	298	0.965104314	1	"0.341,0.423,0.439"	"0.374,0.234,0.555"	0.013
220	obscurus0600048	chrChromosome6	+	1569034	1569197	1569604	1569760	1568100	1568172	1570334	1570503	220	"181,152,95"	"206,134,71"	"90,46,40"	"44,8,26"	298	298	0.001452641	0.007026193	"0.468,0.531,0.572"	"0.672,0.852,0.606"	-0.186
221	obscurus0600048	chrChromosome6	+	1571652	1571776	1580979	1581048	1570888	1571035	1581482	1581657	221	"120,89,60"	"120,77,40"	"61,23,31"	"52,34,31"	273	218	0.349711905	0.534750817	"0.444,0.48,0.545"	"0.484,0.351,0.444"	0.063
222	obscurus0600003	chrChromosome6	-	113067	113172	114372	114458	111837	111924	118002	118059	222	"0,3,2"	"3,4,3"	"32,27,34"	"18,17,25"	235	254	0.032857401	0.090678534	"0.0,0.448,0.419"	"0.658,0.632,0.595"	-0.339
223	obscurus0501109	chrChromosome5	-	34866364	34866409	34867060	34867102	34865437	34865527	34867365	34867440	223	"23,35,23"	"29,35,35"	"33,56,13"	"35,73,28"	191	194	0.669139038	0.835514642	"0.446,0.504,0.4"	"0.489,0.438,0.32"	0.034
224	obscurus0501004	chrChromosome5	-	27611352	27612671	27613780	27613853	27611038	27611209	27616406	27616488	224	"85,74,144"	"128,103,267"	"43,53,23"	"54,118,144"	222	298	0.1061904	0.226424542	"0.471,0.491,0.42"	"0.517,0.376,0.177"	0.104
225	obscurus0501004	chrChromosome5	-	27611352	27612671	27616406	27616488	27611038	27611209	27618099	27618171	225	"88,64,153"	"120,103,254"	"33,37,40"	"54,118,144"	231	298	0.005017368	0.020135204	"0.486,0.445,0.437"	"0.441,0.288,0.264"	0.125
226	obscurus0501004	chrChromosome5	-	27613780	27613853	27616406	27616488	27611352	27612671	27618099	27618171	226	"92,63,166"	"44,36,65"	"33,37,40"	"9,25,25"	231	222	0.678480166	0.841461906	"0.668,0.627,0.711"	"0.779,0.587,0.606"	0.011
227	obscurus0500967	chrChromosome5	+	25132115	25132247	25133823	25133991	25130088	25130206	25134436	25134544	227	"30,17,18"	"19,28,26"	"21,42,25"	"31,18,19"	281	298	0.304709655	0.482807194	"0.626,0.392,0.423"	"0.418,0.712,0.583"	-0.091
228	obscurus0500896	chrChromosome5	-	21919985	21920201	21920752	21920824	21919315	21919487	21921793	21921904	228	"0,7,0"	"32,41,19"	"1,2,5"	"9,10,6"	221	298	0.032552563	0.090189964	"0.0,0.187,0.0"	"0.13,0.212,0.529"	-0.228
229	obscurus0500896	chrChromosome5	-	21919985	21920201	21921793	21921904	21919315	21919487	21922538	21922704	229	"47,100,68"	"27,30,10"	"26,63,63"	"6,4,4"	260	298	0.00020016	0.001295403	"0.666,0.793,0.886"	"0.832,0.948,0.948"	-0.128
230	obscurus0500908	chrChromosome5	+	22721541	22721591	22725332	22725503	22719780	22719869	22728073	22728151	230	"828,953,779"	"201,925,821,641"	"38,158,65"	"104,338,132"	199	298	0.508031946	0.693731588	"0.38,0.356,0.416"	"0.354,0.412,0.424"	-0.013
231	obscurus1800523	chrChromosome18	+	11052752	11052859	11064089	11064223	11048073	11048299	11075566	11075640	231	"20,24,21"	"26,23,37"	"25,17,36"	"44,34,34"	256	283	0.714322071	0.870494846	"0.46,0.536,0.386"	"0.386,0.356,0.539"	0.034
232	obscurus1400967	chrChromosome14	-	27218985	27219221	27219768	27219855	27217695	27218203	27220007	27220115	232	"256,582,537,125,258"	"659,519,293,192,324"	"201,991,468,018,508"	"530,964,517,140,651"	236	298	0.010073768	0.034544003	"0.329,0.256,0.257"	"0.324,0.291,0.365"	-0.046
233	obscurus1400967	chrChromosome14	-	27220438	27220605	27221067	27221181	27220007	27220115	27221771	27221981	233	"500,604,676,946,727"	"464,445,341,451,910"	"266,212,359,417,942"	"517,713,685,038,853"	263	298	3.67E-12	9.99E-11	"0.55,0.498,0.505"	"0.368,0.42,0.344"	0.14
234	obscurus0500874	chrChromosome5	-	21436036	21436186	21436275	21436457	21434560	21434828	21436745	21436864	234	"511,423,610"	"556,504,706"	"769,647,281"	"541,482,287"	298	298	0.000920099	0.004750399	"0.479,0.456,0.464"	"0.587,0.573,0.495"	-0.085
235	obscurus1200327	chrChromosome12	+	14256194	14256321	14256780	14256868	14255428	14255454	14256956	14257081	235	"397,438,435"	"240,268,281"	"254,157,101"	"205,196,98"	276	237	0.000252716	0.001558697	"0.587,0.584,0.571"	"0.515,0.408,0.469"	0.117
236	obscurus0900373	chrChromosome9	+	18123707	18123766	18123974	18124028	18122612	18122691	18124762	18124868	236	"42,85,81"	"61,68,91"	"80,131,67"	"68,137,27"	208	203	0.133337246	0.26990513	"0.402,0.55,0.465"	"0.534,0.483,0.708"	-0.103
237	obscurus0900373	chrChromosome9	+	18123974	18124028	18124762	18124868	18123707	18123766	18125122	18125234	237	"25,78,81"	"120,144,159"	"80,120,33"	"93,162,72"	203	255	0.025850554	0.075179302	"0.207,0.405,0.39"	"0.519,0.482,0.365"	-0.121
238	obscurus0300513	chrChromosome3	-	15196386	15196490	15198674	15198887	15195933	15196051	15199905	15200078	238	"139,911,591,027"	"930,675,635"	"461,297,148"	"499,366,174"	298	253	2.80E-10	6.13E-09	"0.561,0.593,0.579"	"0.44,0.408,0.419"	0.155
239	obscurus0300513	chrChromosome3	-	15207987	15208083	15213446	15213545	15205926	15206055	15236063	15236327	239	"522,488,413"	"696,499,433"	"493,304,121"	"406,249,116"	248	245	0.006012256	0.023021929	"0.426,0.491,0.485"	"0.545,0.547,0.508"	-0.066
240	obscurus0500598	chrChromosome5	+	15535486	15535608	15539404	15539559	15520660	15520724	15539972	15540094	240	"16,24,27"	"15,47,25"	"24,44,23"	"36,66,27"	271	298	0.649462742	0.820520352	"0.54,0.36,0.543"	"0.423,0.423,0.484"	0.038
241	obscurus0500574	chrChromosome5	-	15138888	15138921	15140424	15140463	15137495	15137627	15140580	15140691	241	"1,0,1"	"6,5,5"	"5,3,0"	"2,4,0"	188	182	1	1	"0.139,0.0,0.162"	"0.708,0.421,NA"	-0.464
242	obscurus0500574	chrChromosome5	-	15143142	15143306	15144177	15144729	15141922	15141976	15148499	15149444	242	"42,39,13"	"32,29,26"	"20,19,19"	"44,32,13"	298	298	0.319691885	0.4980777	"0.568,0.574,0.333"	"0.312,0.373,0.594"	0.065
243	obscurus0600782	chrChromosome6	+	16791269	16791454	16791730	16791832	16790872	16790948	16792310	16792364	243	"9,411,196,685"	"426,490,320"	"226,321,421"	"75,54,178"	298	251	0.010875187	0.037015915	"0.65,0.673,0.643"	"0.717,0.834,0.666"	-0.084
244	obscurus0500447	chrChromosome5	+	12717562	12717599	12717940	12718003	12717385	12717468	12718336	12718570	244	"6,11,9"	"4,11,2"	"11,14,8"	"18,11,9"	186	212	0.146373841	0.287430684	"0.631,0.533,0.837"	"0.411,0.592,0.503"	0.165
245	obscurus1700640	chrChromosome17	-	15256882	15256988	15257311	15257407	15256192	15256250	15259665	15259978	245	"279,303,480"	"365,539,639"	"35,43,61"	"45,38,87"	245	255	0.255956816	0.4339932	"0.443,0.369,0.439"	"0.447,0.541,0.422"	-0.053
246	obscurus0500372	chrChromosome5	+	11304930	11305020	11306139	11306298	11304673	11304807	11306391	11306556	246	"37,38,39"	"56,43,44"	"103,94,165"	"261,283,509"	239	298	4.71E-07	5.77E-06	"0.452,0.524,0.525"	"0.33,0.293,0.288"	0.197
247	obscurus1300389	chrChromosome13	-	16791429	16791495	16811008	16811122	16789988	16790024	16820362	16820706	247	"24,17,21"	"6,15,14"	"30,30,21"	"13,16,22"	263	215	0.721781363	0.870494846	"0.766,0.481,0.551"	"0.654,0.605,0.438"	0.034
248	obscurus1000967	chrChromosome10	-	21441852	21441945	21442955	21443057	21441354	21441540	21443958	21444122	248	"175,160,94"	"260,215,135"	"35,60,76"	"42,93,139"	251	242	0.496420807	0.682950182	"0.394,0.418,0.402"	"0.446,0.383,0.345"	0.013
249	obscurus1000967	chrChromosome10	-	21442515	21442572	21442955	21443057	21441852	21441945	21443958	21444122	249	"175,162,95"	"113,97,79"	"35,60,76"	"6,21,40"	251	206	0.007476987	0.027707061	"0.56,0.578,0.497"	"0.827,0.701,0.609"	-0.167
250	obscurus0500138	chrChromosome5	-	3703046	3703152	3703625	3703728	3702071	3702142	3705296	3705359	250	"77,70,104"	"59,83,51"	"24,47,25"	"40,61,36"	252	255	0.007058456	0.026476411	"0.569,0.46,0.674"	"0.378,0.438,0.413"	0.158
251	obscurus0500126	chrChromosome5	+	3403714	3403892	3404046	3404178	3400720	3400879	3408297	3408494	251	"6,16,5"	"16,39,23"	"35,39,10"	"78,63,30"	298	281	0.176837358	0.332338512	"0.261,0.279,0.17"	"0.297,0.369,0.239"	-0.065
252	obscurus0500043	chrChromosome5	+	1082095	1082164	1082965	1083270	1081938	1082006	1083872	1084030	252	"54,44,57"	"31,56,43"	"20,35,23"	"19,33,21"	218	298	0.642605911	0.81455839	"0.704,0.518,0.644"	"0.59,0.592,0.6"	0.028
253	obscurus0500076	chrChromosome5	-	1937636	1937833	1940992	1941076	1932736	1932926	1950390	1950475	253	"3,1,9"	"0,1,6"	"5,8,1"	"2,9,0"	233	298	0.497547378	0.683476891	"1.0,0.561,0.657"	"0.762,0.532,1.0"	-0.025
254	obscurus2200016	chrChromosome22	-	229082	229221	229288	229365	226468	227274	229466	229598	254	"363,286,253"	"577,491,330"	"300,327,306"	"466,515,413"	226	288	0.773323074	0.91230283	"0.445,0.426,0.494"	"0.451,0.447,0.486"	-0.006
255	obscurus2200016	chrChromosome22	-	229082	229221	229466	229598	226468	227274	229696	229895	255	"148,30,81"	"577,492,332"	"264,274,294"	"466,515,415"	281	288	3.33E-15	1.27E-13	"0.208,0.059,0.2"	"0.367,0.353,0.421"	-0.225
256	obscurus0500044	chrChromosome5	+	1095695	1095815	1096430	1096603	1092920	1092989	1098520	1098653	256	"227,526,433,518"	"372,343,645,707"	"637,787,704,463"	"462,465,743,622"	269	298	0	0	"0.404,0.402,0.406"	"0.604,0.596,0.577"	-0.188
257	obscurus0101594	chrChromosome1	-	44804098	44804187	44805587	44805708	44803392	44803482	44806520	44806615	257	"21,10,7"	"13,9,16"	"7,6,1"	"1,2,0"	270	238	0.000670999	0.003692506	"0.587,0.495,0.278"	"0.861,0.726,1.0"	-0.409
258	obscurus2100649	chrChromosome21	+	16919139	16919322	16919832	16919966	16918123	16918342	16920047	16920150	258	"6,811,000,774"	"7,841,088,938"	"789,986,655"	"8,841,040,678"	298	283	0.437311129	0.625021661	"0.452,0.466,0.439"	"0.459,0.474,0.478"	-0.018
259	obscurus1100916	chrChromosome11	-	26360498	26360570	26360642	26360710	26360293	26360362	26361411	26361498	259	"42,51,36"	"16,34,17"	"19,49,12"	"19,49,19"	217	221	0.002317937	0.010290746	"0.728,0.604,0.683"	"0.505,0.505,0.391"	0.205
260	obscurus0401109	chrChromosome4	-	31077633	31077807	31082752	31082926	31075583	31075757	31084806	31084980	260	"0,2,3"	"1,0,2"	"0,4,13"	"1,0,1"	298	298	0.372269124	0.559011968	"0.0,1.0,0.6"	"0.0,1.0,0.929"	-0.11
261	obscurus0401036	chrChromosome4	-	28978993	28979090	28982718	28982842	28975659	28975736	28984567	28984660	261	"578,261,163"	"689,335,196"	"54,212,41"	"35,201,23"	273	246	0.003321228	0.014065476	"0.431,0.412,0.428"	"0.582,0.487,0.616"	-0.138
262	obscurus0401010	chrChromosome4	+	27884095	27884140	27888124	27888253	27878287	27878313	27898176	27898290	262	"1,0,0"	"1,5,2"	"0,0,2"	"19,13,6"	194	278	1	1	"0.589,0.0,0.0"	"0.0,0.0,0.323"	0.089
263	obscurus0700014	chrChromosome7	-	422967	423066	424595	424660	415319	415454	426013	426093	263	"5,5,2"	"7,2,2"	"5,2,0"	"23,24,3"	214	248	0.000272634	0.001659276	"0.453,0.743,0.537"	"0.201,0.088,0.0"	0.481
264	obscurus1100665	chrChromosome11	-	21033167	21033252	21039137	21039254	21001192	21001353	21058838	21058958	264	"11,5,4"	"6,5,2"	"17,9,9"	"11,14,16"	266	234	0.184029183	0.340973427	"0.617,0.468,0.638"	"0.576,0.361,0.331"	0.152
265	obscurus1200612	chrChromosome12	+	18186437	18186531	18186829	18186917	18186214	18186342	18186997	18187217	265	"165,130,55"	"154,133,80"	"141,133,264"	"244,180,308"	243	237	0.093800365	0.210441627	"0.511,0.488,0.401"	"0.36,0.419,0.455"	0.055
266	obscurus1700305	chrChromosome17	+	8392065	8392213	8392860	8392951	8391825	8391958	8393775	8393943	266	"79,72,78"	"42,35,44"	"71,51,33"	"48,33,35"	297	240	0.07280275	0.172437442	"0.603,0.624,0.589"	"0.544,0.555,0.432"	0.095
267	obscurus0400846	chrChromosome4	+	24414007	24414095	24414632	24414702	24413733	24413880	24414821	24414948	267	"6,005,871,030"	"435,333,636"	"15,4,6"	"13,6,1"	237	219	0.869010816	0.984736054	"0.56,0.62,0.599"	"0.516,0.381,0.847"	0.012
268	obscurus1801107	chrChromosome18	+	27668344	27668394	27668725	27668794	27667875	27667961	27668872	27668925	268	"60,70,40"	"102,78,75"	"56,93,60"	"107,105,73"	199	218	0.624024218	0.803190835	"0.392,0.496,0.369"	"0.364,0.492,0.474"	-0.024
269	obscurus0800081	chrChromosome8	+	2151154	2151307	2152247	2152437	2149414	2149557	2158446	2158512	269	"209,163,117"	"147,172,112"	"84,55,81"	"84,72,117"	298	298	0.030008586	0.084078935	"0.587,0.487,0.511"	"0.5,0.433,0.409"	0.081
271	obscurus1100007	chrChromosome11	+	685585	685628	691523	691616	683737	683807	691847	691960	271	"17,32,46"	"23,52,46"	"46,83,36"	"79,140,42"	192	242	0.360908127	0.54731777	"0.482,0.437,0.558"	"0.423,0.428,0.519"	0.036
272	obscurus1100007	chrChromosome11	+	685585	685628	694775	694862	683737	683807	696258	696396	272	"17,31,42"	"21,54,76"	"46,83,35"	"99,158,67"	192	236	0.368992774	0.554998951	"0.499,0.414,0.405"	"0.364,0.392,0.391"	0.057
273	obscurus1100007	chrChromosome11	+	685585	685628	696258	696396	683737	683807	701230	701334	273	"17,31,42"	"52,82,95"	"46,83,35"	"96,194,83"	192	287	0.478628515	0.669497116	"0.328,0.361,0.398"	"0.417,0.39,0.387"	-0.036
274	obscurus1100007	chrChromosome11	+	701230	701334	704173	704280	696258	696396	704357	704423	274	"33,57,63"	"41,57,83"	"70,156,56"	"130,244,105"	253	256	0.017187012	0.053002901	"0.449,0.503,0.434"	"0.353,0.393,0.351"	0.096
275	obscurus1100007	chrChromosome11	+	701230	701334	704357	704423	696258	696396	709041	709149	275	"34,62,63"	"19,36,42"	"70,147,56"	"44,85,49"	253	215	0.623421949	0.803190835	"0.603,0.594,0.56"	"0.575,0.595,0.493"	0.031
276	obscurus0500210	chrChromosome5	-	6315059	6315386	6316588	6316712	6314218	6314478	6318482	6318536	276	"0,3,4"	"2,25,17"	"0,21,31"	"4,62,138"	273	298	0.145019943	0.285994266	"0.0,0.116,0.204"	"0.0,0.27,0.197"	-0.049
277	obscurus1800553	chrChromosome18	+	11683881	11684037	11684736	11684804	11683456	11683507	11684894	11684943	277	"217,297,26"	"212,391,33"	"20,16,80"	"13,36,75"	298	217	0.920894239	1	"0.427,0.356,0.365"	"0.528,0.245,0.437"	-0.021
278	obscurus1800890	chrChromosome18	+	20313068	20313144	20314251	20314424	20312190	20312399	20314499	20314609	278	"141,116,63"	"135,149,102"	"2,33,39"	"0,53,47"	225	298	0.682266088	0.84387959	"0.58,0.508,0.45"	"1.0,0.452,0.524"	-0.146
279	obscurus0400388	chrChromosome4	+	16487245	16487387	16491020	16491158	16482962	16483077	16491828	16492015	279	"127,79,121"	"123,98,107"	"28,81,35"	"39,44,68"	291	287	0.710462688	0.868238312	"0.505,0.443,0.527"	"0.415,0.645,0.337"	0.026
280	obscurus0400388	chrChromosome4	+	16487725	16487863	16491020	16491158	16487245	16487387	16491828	16492015	280	"112,82,116"	"123,98,107"	"46,79,38"	"43,43,68"	287	287	0.7162908	0.870494846	"0.477,0.456,0.52"	"0.517,0.648,0.358"	-0.023
281	obscurus0400387	chrChromosome4	-	16479824	16479971	16480334	16480545	16479427	16479585	16480906	16481038	281	"122,651,178,815,241"	"107,381,047,613,748"	"6,962,104,008,180"	"7,285,111,517,596"	298	296	0.111163601	0.233774254	"0.532,0.528,0.524"	"0.487,0.481,0.517"	0.033
282	obscurus0000184	chrContig12	+	302913	303036	304524	304635	302559	302681	305027	305212	282	"4,2,2"	"11,6,6"	"7,14,6"	"10,9,12"	272	260	0.044837371	0.116399841	"0.258,0.242,0.242"	"0.401,0.598,0.323"	-0.193
283	obscurus0000184	chrContig12	+	304524	304635	305027	305212	302913	303036	307035	307321	283	"1,1,0"	"13,10,8"	"3,7,1"	"47,13,20"	260	298	1	1	"0.081,0.103,0.0"	"0.068,0.382,0.054"	-0.107
284	obscurus0400672	chrChromosome4	+	22191087	22191204	22192480	22192597	22189371	22189441	22194710	22194859	284	"36,47,10"	"55,42,10"	"53,31,30"	"53,52,67"	266	266	0.260640977	0.439003257	"0.396,0.528,0.5"	"0.5,0.373,0.309"	0.081
285	obscurus0400292	chrChromosome4	-	13785139	13785298	13786394	13786508	13783658	13783867	13786836	13786942	285	"34,59,62"	"60,104,80"	"163,140,51"	"143,118,51"	263	298	0.000218288	0.001393103	"0.391,0.391,0.468"	"0.564,0.573,0.531"	-0.139
286	obscurus0101662	chrChromosome1	+	45778223	45778325	45778854	45778937	45769723	45769915	45779863	45779996	286	"8,9,6"	"7,13,5"	"6,3,8"	"7,10,4"	251	232	0.787316006	0.919369009	"0.514,0.39,0.526"	"0.442,0.217,0.649"	0.041
287	obscurus0401318	chrChromosome4	-	36011853	36012025	36014572	36014687	36011629	36011784	36016952	36017060	287	"10,18,19"	"18,19,28"	"9,18,12"	"25,19,10"	264	298	0.964235516	1	"0.385,0.517,0.434"	"0.289,0.517,0.575"	-0.015
288	obscurus0500777	chrChromosome5	-	19034378	19034420	19035025	19035061	19033951	19034075	19035565	19035707	288	"2,0,1"	"3,9,6"	"5,4,5"	"2,2,2"	185	191	6.43E-06	6.35E-05	"0.408,0.0,0.147"	"0.721,0.674,0.721"	-0.52
289	obscurus0400188	chrChromosome4	+	10442757	10442825	10443001	10443124	10442378	10442437	10445686	10445744	289	"15,11,10"	"144,135,100"	"25,49,51"	"63,104,95"	217	272	3.44E-15	1.27E-13	"0.115,0.093,0.111"	"0.332,0.371,0.402"	-0.262
290	obscurus0400188	chrChromosome4	+	10446610	10446725	10448329	10448434	10445686	10445744	10448619	10448711	290	"132,114,86"	"99,95,55"	"48,78,71"	"29,45,69"	264	254	0.794186594	0.925041165	"0.562,0.536,0.601"	"0.614,0.625,0.497"	-0.012
291	obscurus1500397	chrChromosome15	+	15025788	15025911	15026060	15026114	15025554	15025708	15026178	15026328	291	"45,62,131"	"30,27,48"	"75,92,16"	"58,57,16"	272	203	0.032582228	0.090189964	"0.528,0.632,0.671"	"0.491,0.546,0.427"	0.122
292	obscurus0800627	chrChromosome8	+	14546726	14546792	14547046	14547113	14546365	14546409	14548016	14548715	292	"2,0,3"	"86,54,103"	"9,1,10"	"86,38,43"	215	216	3.51E-05	0.000285182	"0.023,0.0,0.028"	"0.095,0.026,0.189"	-0.086
293	obscurus2100023	chrChromosome21	-	1881382	1881466	1882753	1882822	1879652	1879699	1887402	1887561	293	"2,14,4"	"3,11,7"	"9,9,8"	"11,4,6"	218	233	0.484130788	0.675138383	"0.416,0.576,0.379"	"0.467,0.706,0.588"	-0.13
294	obscurus0400080	chrChromosome4	-	4129790	4129884	4129992	4130091	4124759	4124929	4130520	4130789	294	"88,121,38"	"72,100,31"	"36,67,128"	"16,21,70"	248	243	0.001017477	0.005166084	"0.545,0.542,0.546"	"0.688,0.758,0.642"	-0.152
295	obscurus0300292	chrChromosome3	+	9663004	9663078	9664370	9664425	9662731	9662803	9664531	9664573	295	"11,14,19"	"18,9,12"	"38,23,45"	"15,16,33"	223	204	0.2709157	0.448545681	"0.359,0.587,0.592"	"0.699,0.568,0.555"	-0.095
296	obscurus0500131	chrChromosome5	+	3603175	3603224	3603630	3603726	3602966	3603107	3603855	3604005	296	"18,12,22"	"75,83,103"	"12,18,12"	"56,77,50"	198	245	0.595647525	0.779772188	"0.229,0.152,0.209"	"0.21,0.224,0.229"	-0.024
297	obscurus0500023	chrChromosome5	+	562782	563001	563318	563432	561010	561125	565029	565101	297	"134,87,71"	"37,73,30"	"55,74,30"	"37,28,13"	298	263	0.895843535	1	"0.762,0.513,0.676"	"0.567,0.7,0.671"	0.004
298	obscurus0300613	chrChromosome3	-	17107101	17107251	17113767	17113847	17106031	17106212	17117070	17117194	298	"7,2,6"	"12,3,6"	"1,1,10"	"17,9,6"	229	298	0.13734024	0.276788774	"0.432,0.465,0.565"	"0.071,0.126,0.684"	0.194
299	obscurus0300990	chrChromosome3	-	29259645	29259747	29261234	29261281	29259442	29259560	29261884	29261960	299	"29,38,34"	"36,17,45"	"170,224,136"	"207,294,303"	196	251	0.077978919	0.1836441	"0.508,0.741,0.492"	"0.513,0.494,0.365"	0.123
300	obscurus0300990	chrChromosome3	-	29263902	29264002	29264391	29264444	29262216	29262347	29264948	29265046	300	"65,41,83"	"49,50,71"	"121,166,110"	"200,265,232"	202	249	4.95E-05	0.000385798	"0.621,0.503,0.59"	"0.427,0.436,0.369"	0.161
301	obscurus1400020	chrChromosome14	+	1161500	1161631	1166855	1166977	1157826	1157959	1169712	1169898	301	"9,3,4"	"7,7,0"	"6,2,18"	"9,9,9"	280	271	0.367470772	0.553826166	"0.554,0.293,1.0"	"0.392,0.177,0.659"	0.206
302	obscurus0200313	chrChromosome2	+	16283083	16283152	16295106	16295233	16274500	16274673	16299844	16299930	302	"16,16,16"	"18,51,36"	"2,10,5"	"9,19,9"	218	276	0.771642575	0.911490394	"0.529,0.284,0.36"	"0.22,0.4,0.413"	0.047
303	obscurus1000262	chrChromosome10	-	8695789	8695883	8696960	8697038	8694816	8694931	8697570	8697664	303	"985,990,619"	"12,501,124,798"	"2,186,241,810,605"	"103,710,915,929"	227	243	0	0	"0.458,0.485,0.454"	"0.693,0.703,0.657"	-0.219
304	obscurus0800802	chrChromosome8	+	17648149	17648201	17648278	17648305	17647935	17648073	17648387	17648414	304	"20,13,26"	"7,3,8"	"26,19,52"	"12,4,26"	201	176	0.304190205	0.482807194	"0.714,0.791,0.74"	"0.655,0.806,0.637"	0.049
305	obscurus0100966	chrChromosome1	+	28657590	28657701	28657914	28658033	28656360	28656478	28658317	28658540	305	"37,67,34"	"30,23,14"	"6,7,13"	"38,11,18"	260	268	2.20E-05	0.000187337	"0.56,0.75,0.715"	"0.14,0.396,0.427"	0.354
306	obscurus0100966	chrChromosome1	+	28657590	28657701	28658317	28658540	28656360	28656478	28660684	28660949	306	"37,67,33"	"22,37,16"	"6,7,13"	"22,9,15"	260	298	0.000869152	0.004574244	"0.658,0.675,0.703"	"0.238,0.471,0.498"	0.276
307	obscurus0100966	chrChromosome1	+	28657914	28658033	28658317	28658540	28657590	28657701	28660684	28660949	307	"34,23,40"	"24,39,17"	"15,13,14"	"22,8,15"	268	298	0.516328192	0.700658682	"0.612,0.396,0.723"	"0.431,0.644,0.509"	0.049
308	obscurus0400038	chrChromosome4	-	1526284	1526343	1527486	1529118	1526048	1526212	1534421	1534461	308	"5,17,3"	"0,4,5"	"8,2,1"	"4,1,1"	298	208	0.606824252	0.791023387	"1.0,0.748,0.295"	"0.583,0.583,0.411"	0.155
309	obscurus0200363	chrChromosome2	+	18829284	18829407	18830336	18830456	18829052	18829196	18830554	18830686	309	"705,380,711"	"10,986,091,155"	"159,343,460"	"206,495,652"	272	269	0.175559942	0.330613907	"0.388,0.382,0.378"	"0.433,0.407,0.411"	-0.034
310	obscurus1500020	chrChromosome15	+	854196	854256	854324	854393	852565	852601	859061	859266	310	"19,14,10"	"25,18,14"	"16,17,22"	"27,41,53"	209	218	0.067325992	0.161126529	"0.442,0.448,0.427"	"0.382,0.302,0.302"	0.11
311	obscurus1500020	chrChromosome15	+	854324	854393	859061	859266	854196	854256	874421	874485	311	"13,9,9"	"36,71,23"	"16,8,33"	"48,33,81"	218	298	0.27998493	0.459475268	"0.33,0.148,0.348"	"0.313,0.249,0.358"	-0.031
312	obscurus0300614	chrChromosome3	-	17205155	17205209	17205799	17205934	17202384	17202465	17206420	17206504	312	"24,11,14"	"1,7,3"	"11,9,10"	"7,7,7"	284	203	0.016875439	0.052217268	"0.945,0.529,0.769"	"0.529,0.479,0.505"	0.243
313	obscurus0200036	chrChromosome2	+	3527218	3527306	3530847	3530938	3526894	3527117	3531297	3531430	313	"63,102,112"	"55,88,79"	"108,125,118"	"38,41,54"	237	240	1.47E-06	1.63E-05	"0.537,0.54,0.589"	"0.742,0.755,0.689"	-0.173
