ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0051648,vesicle localization,26/1661,151/21022,0.17218543,2.179218615,4.259501551,0.000129486,0.009322987,0.008470607,exoc5/kif23/bbs5/ccdc186/dnm1b/sec16b/exoc6/klhl12/cadpsb/kif1aa/unc13a/si:ch211-235m3.5/picalma/dtnbp1a/cadpsa/rab3ip/kif5c/snap91a/dnm3a/baiap3/kif1b/snapin/ndel1b/inpp5e/snap91b/nsfa,26
BP,GO:0045017,glycerolipid biosynthetic process,25/1661,143/21022,0.174825175,2.21262783,4.261753363,0.000134894,0.009433832,0.008571318,efr3bb/pi4kb/pip5k1ca/pip4k2aa/impa1/gpat3/gpam/dgat1a/cdipt/lpin1a/dgkaa/agpat2/slc30a5/mogat2/dpm1/pigv/mppe1/crls1/pcyt2/etnk2/pip5k1cb/pik3c2b/pik3cb/cds1/ptdss1a,25
BP,GO:0034330,cell junction organization,51/1661,380/21022,0.134210526,1.698599449,4.025239816,0.000137417,0.009433832,0.008571318,ank3a/tlcd3ba/ppfia3/gphna/gabrg1/inf2/gphnb/ppfibp1b/tjp1b/dbn1/gabrg2/ctnnd2a/yes1/sncb/arhgap44a/lgi2a/robo2/nedd4a/si:dkey-40c11.2/macf1a/myo9aa/nlgn2a/cacna1da/plxna2/dock10/vegfaa/sdk2b/ctnnd2b/ctbp2a/tncb/si:dkey-92j12.5/ache/nrxn2a/plxna3/llgl2/erc2/cntn3a.2/nbeaa/chodl/prkcg/cdh11/tbcd/sdk2a/pcloa/nlgn3a/tjp2b/dbnlb/gfpt1/cdh6/ptprsa/tanc2a,51
BP,GO:0031503,protein-containing complex localization,22/1661,119/21022,0.18487395,2.339807446,4.292982987,0.000144874,0.00971974,0.008831086,dzip1/gphna/gphnb/exoc3l1/npm1a/epb41l5/ttc21b/ift88/dynlt2b/scrib/stx1b/arhgap44a/grip2b/rcc2/grip1/dlg1b/kif5c/stx3b/ift70/dlg3/ift57/mdn1,22
BP,GO:0043087,regulation of GTPase activity,13/1661,52/21022,0.25,3.164057797,4.576346733,0.000152543,0.010006817,0.009091916,zgc:92360/rab3gap1/sh3bp4a/ect2/scrib/arhgap44a/tiam1a/rap1gds1/myo9aa/tsc2/si:dkey-33c9.6/ralgapa2/chn1,13
BP,GO:0043484,regulation of RNA splicing,23/1661,128/21022,0.1796875,2.274166541,4.235142193,0.000161386,0.01035678,0.009409883,ptbp1a/usb1/hnrnpl2/mbnl2/cirbpb/celf3a/mbnl3/celf4/hnrnpl/celf2/ythdc1/hnrnph3/znf638/clk4a/rest/ptbp2b/khdrbs2/srrm4/hnrpkl/clk2a/eif4a3/ybx1/qki2,23
MF,GO:0015171,amino acid transmembrane transporter activity,26/1639,153/20660,0.169934641,2.142068135,4.162115385,0.000171943,0.011321755,0.010065948,gria4b/slc38a6/slc6a1a/slc6a22.1/slc25a26/gria1a/slc3a2b/slc38a3a/grik1a/slc6a1b/slc17a6b/grin2aa/slc17a6a/slc7a8a/grin3ba/gria1b/gria3b/slc7a10a/slc6a6a/grin2da/grin2bb/slc7a11/gria2b/slc7a5/grid2/si:ch211-117c9.5,26
BP,GO:0048915,posterior lateral line system development,20/1661,105/21022,0.19047619,2.410710702,4.24453894,0.000187862,0.011799318,0.010720533,anos1a/eya4/yap1/sh3pxd2aa/ctnnd1/apc/shtn3/abhd12/llgl2/wnk1b/gna13a/lrp5/erbb3b/rtn4a/kif1b/itchb/stat3/ext2/mib1/nsfa,20
BP,GO:0006650,glycerophospholipid metabolic process,34/1661,227/21022,0.149779736,1.895646962,3.97390914,0.000228289,0.014039784,0.012756158,efr3bb/pi4kb/pip5k1ca/pikfyve/pip4k2aa/impa1/pnpla6/gpat3/gpam/plcb3/pla2g6/cdipt/dgkaa/abhd12/agpat2/slc30a5/smpd4/dpm1/pigv/mppe1/mtmr11/crls1/inpp5l/pcyt2/dnajc19/plch2a/inpp5e/etnk2/pip5k1cb/pik3c2b/abhd3/pik3cb/cds1/ptdss1a,34
CC,GO:0030425,dendrite,42/1691,306/21740,0.137254902,1.764589928,3.911856365,0.000230611,0.009958222,0.008474143,shank2b/gphna/gabrg1/snx14/ptk2bb/gphnb/hcn4/strn3/sgce/ppp1r9a/dbn1/gabrg2/gria4b/epha3/elavl4/cdkl5/ephb2b/casc3/arhgap44a/tmem266/gria1a/usp8/si:dkey-40c11.2/kif1aa/apba2b/kcnc4/palm1a/si:dkey-33c9.6/gria1b/gria3b/shank3b/strn4/clcn2b/magi2a/adgrb1a/gria2b/kif1b/dbnlb/gigyf2/clcn2a/fgf13b/tanc2a,42
CC,GO:0097447,dendritic tree,42/1691,306/21740,0.137254902,1.764589928,3.911856365,0.000230611,0.009958222,0.008474143,shank2b/gphna/gabrg1/snx14/ptk2bb/gphnb/hcn4/strn3/sgce/ppp1r9a/dbn1/gabrg2/gria4b/epha3/elavl4/cdkl5/ephb2b/casc3/arhgap44a/tmem266/gria1a/usp8/si:dkey-40c11.2/kif1aa/apba2b/kcnc4/palm1a/si:dkey-33c9.6/gria1b/gria3b/shank3b/strn4/clcn2b/magi2a/adgrb1a/gria2b/kif1b/dbnlb/gigyf2/clcn2a/fgf13b/tanc2a,42
BP,GO:0001558,regulation of cell growth,18/1661,91/21022,0.197802198,2.503430344,4.209753132,0.000237292,0.014295661,0.012988641,dbn1/sh3bp4a/cdkl5/ulk1b/osgn1/robo2/si:dkey-40c11.2/spast/tncb/plxna3/cntn2/igfbp7/pard3ab/dscama/casp9/ext2/dbnlb/ulk2,18
BP,GO:0097120,receptor localization to synapse,11/1661,41/21022,0.268292683,3.395574221,4.497136577,0.000248747,0.014417001,0.013098887,gphna/gphnb/scrib/stx1b/arhgap44a/grip2b/grip1/dlg1b/kif5c/stx3b/dlg3,11
BP,GO:0060996,dendritic spine development,8/1661,23/21022,0.347826087,4.402167369,4.781541131,0.000249074,0.014417001,0.013098887,dbn1/ctnnd2a/arhgap44a/si:dkey-40c11.2/dock10/ctnnd2b/dbnlb/tanc2a,8
BP,GO:0090407,organophosphate biosynthetic process,57/1661,449/21022,0.126948775,1.606693046,3.80619456,0.000255913,0.014527976,0.013199715,gphna/efr3bb/gphnb/pdk4/pi4kb/dlat/adssl/aclya/zgc:172295/naprt/pip5k1ca/pfas/pip4k2aa/impa1/gnpnat1/prpsap2/ctps1a/acsl1a/hprt1l/gpat3/gpam/acaca/adcy7/cdipt/pdxkb/ptpmt1/dgkaa/ampd2b/papss1/agpat2/slc30a5/gucy1a1/nadkb/pgm3/impdh1b/aprt/dpm1/pigv/si:ch211-132f19.7/mppe1/crls1/gmppaa/pcyt2/pdk2a/uckl1b/acacb/gfpt1/ckmt2a/etnk2/nmnat2/pip5k1cb/pik3c2b/bckdk/pik3cb/cds1/ptdss1a/adss2,57
MF,GO:0070739,protein-glutamic acid ligase activity,6/1639,13/20660,0.461538462,5.817806355,5.100584998,0.00026014,0.014845318,0.013198678,ttll7/cep41/ttll11/ttll5/ttll1/ttll4,6
MF,GO:0070740,tubulin-glutamic acid ligase activity,6/1639,13/20660,0.461538462,5.817806355,5.100584998,0.00026014,0.014845318,0.013198678,ttll7/cep41/ttll11/ttll5/ttll1/ttll4,6
BP,GO:0046474,glycerophospholipid biosynthetic process,22/1661,124/21022,0.177419355,2.245460372,4.074140516,0.000267528,0.014626239,0.013288995,efr3bb/pi4kb/pip5k1ca/pip4k2aa/impa1/gpat3/gpam/cdipt/dgkaa/agpat2/slc30a5/dpm1/pigv/mppe1/crls1/pcyt2/etnk2/pip5k1cb/pik3c2b/pik3cb/cds1/ptdss1a,22
BP,GO:0043547,positive regulation of GTPase activity,12/1661,48/21022,0.25,3.164057797,4.396392438,0.000271529,0.014626239,0.013288995,zgc:92360/rab3gap1/ect2/scrib/arhgap44a/tiam1a/rap1gds1/myo9aa/tsc2/si:dkey-33c9.6/ralgapa2/chn1,12
BP,GO:0048814,regulation of dendrite morphogenesis,7/1661,18/21022,0.388888889,4.921867683,4.875574477,0.000277183,0.014626239,0.013288995,hecw2a/dbn1/nedd4a/si:dkey-40c11.2/hecw1b/dbnlb/ulk2,7
BP,GO:0051130,positive regulation of cellular component organization,42/1661,304/21022,0.138157895,1.748558256,3.850668142,0.000277463,0.014626239,0.013288995,slain1a/arhgef10/evlb/dbn1/rab3gap1/lnpk/cracd/cdkl5/si:ch73-362m14.4/tiam1a/robo2/doc2g/si:dkey-40c11.2/syt7a/micu1/spast/plxna2/baiap2l2a/vegfaa/pacsin1a/tenm4/tenm3/tncb/baiap2a/plxna3/mffa/wdr45/cntn2/clip1a/tnksa/chodl/ddr1/si:ch211-13c6.2/akirin1/dscama/ddr2b/rph3ab/limk1a/colgalt1b/tesk1b/dbnlb/doc2a,42
BP,GO:0050769,positive regulation of neurogenesis,17/1661,85/21022,0.2,2.531246237,4.143285696,0.000304982,0.015794869,0.014350779,numb/dbn1/ncanb/cdkl5/tiam1a/robo2/si:dkey-40c11.2/gata3/spast/plxna2/tenm4/plxna3/cntn2/chodl/dscama/stat3/dbnlb,17
BP,GO:0048881,mechanosensory lateral line system development,20/1661,109/21022,0.183486239,2.322244254,4.053819231,0.000315988,0.016082717,0.01461231,anos1a/eya4/yap1/sh3pxd2aa/ctnnd1/apc/shtn3/abhd12/llgl2/wnk1b/gna13a/lrp5/erbb3b/rtn4a/kif1b/itchb/stat3/ext2/mib1/nsfa,20
BP,GO:0046486,glycerolipid metabolic process,39/1661,278/21022,0.14028777,1.775514447,3.812533326,0.000329956,0.016509004,0.014999623,efr3bb/pi4kb/zgc:172295/pip5k1ca/pikfyve/pip4k2aa/impa1/pnpla6/gpat3/gpam/dgat1a/plcb3/pla2g6/cdipt/lpin1a/dgki/dgkaa/abhd12/agpat2/slc30a5/mogat2/smpd4/dpm1/pigv/mppe1/mtmr11/crls1/inpp5l/pcyt2/dnajc19/plch2a/inpp5e/etnk2/pip5k1cb/pik3c2b/abhd3/pik3cb/cds1/ptdss1a,39
BP,GO:0000226,microtubule cytoskeleton organization,57/1661,454/21022,0.125550661,1.588998189,3.71615195,0.000339933,0.016724688,0.015195588,slain1a/dzip1/mid1/clasp1a/maptb/arhgef10/map7b/spire2/kif23/kat2b/map7d1b/npm1a/clip2/ift88/cdc14ab/ttll7/spag6/scrib/dnaaf6/camsap1b/cep41/ccdc88aa/dchs1b/apc/ttll11/spast/camsap2a/ttll5/lrmp/cetn3/llgl2/dctn1a/wdr62/ttll1/abraxas1/clip1a/usp33/pard3ab/pih1d1/tacc2/ccdc88c/tbcd/cep43/diaph2/nisch/ndel1b/zgc:162200/racgap1/nckap5l/clasp2/hook1/map4l/mapre2/phldb2b/ttll4/map7d2b/zgc:55461,57
MF,GO:0016879,"ligase activity, forming carbon-nitrogen bonds",14/1639,63/20660,0.222222222,2.801166023,4.20290417,0.000341856,0.018289312,0.016260664,adssl/naprt/ttll7/pfas/ctps1a/cep41/ttll11/ttll5/ttll1/hlcs/ift70/mthfd1l/ttll4/adss2,14
BP,GO:0048639,positive regulation of developmental growth,8/1661,24/21022,0.333333333,4.218743729,4.621156379,0.000347872,0.016834739,0.015295576,dbn1/cdkl5/si:dkey-40c11.2/spast/tncb/cntn2/dscama/dbnlb,8
CC,GO:0036477,somatodendritic compartment,48/1691,371/21740,0.129380054,1.663348535,3.742672762,0.000351276,0.013904668,0.011832448,shank2b/gphna/gabrg1/snx14/ptk2bb/gphnb/hcn4/strn3/sgce/ppp1r9a/dbn1/gabrg2/gria4b/epha3/elavl4/cdkl5/sncb/ephb2b/casc3/arhgap44a/tmem266/gria1a/usp8/si:dkey-40c11.2/kif1aa/apba2b/kcnc4/palm1a/si:dkey-33c9.6/adcyap1b/gria1b/gria3b/shank3b/strn4/clcn2b/magi2a/kcnn2/adgrb1a/dscama/gria2b/kif1b/cacna1ab/dbnlb/gigyf2/clcn2a/fgf13b/tanc2a/pde1a,48
BP,GO:0048570,notochord morphogenesis,9/1661,30/21022,0.3,3.796869356,4.490074107,0.000365008,0.017379072,0.015790142,crim1/gon4lb/ttll11/dstyk/col27a1b/lamc1/stat3/pacsin3/fasn,9
MF,GO:0015103,inorganic anion transmembrane transporter activity,29/1639,187/20660,0.155080214,1.954824417,3.850179951,0.00037872,0.019069658,0.016954455,gabrg1/gabrg2/slc37a2/glra2/slc4a10a/xpr1a/gabrb3/slc12a7b/slc6a1a/slc6a22.1/slc25a24/ano5a/slc6a1b/ttyh3b/slc17a6b/slc17a6a/ttyh2/slc4a8/slc6a6a/clcn2b/gabrb4/clcn4/slc37a4b/ttyh1/slc18a2/slc37a1/slc26a11/clcn2a/si:ch211-117c9.5,29
BP,GO:0048488,synaptic vesicle endocytosis,11/1661,43/21022,0.255813953,3.237640536,4.302092728,0.000391099,0.01752468,0.015922438,sncb/dnm1b/nlgn2a/sh3gl3a/picalma/sh3gl2a/snap91a/dnm3a/itsn1/nlgn3a/snap91b,11
BP,GO:0140238,presynaptic endocytosis,11/1661,43/21022,0.255813953,3.237640536,4.302092728,0.000391099,0.01752468,0.015922438,sncb/dnm1b/nlgn2a/sh3gl3a/picalma/sh3gl2a/snap91a/dnm3a/itsn1/nlgn3a/snap91b,11
BP,GO:0099536,synaptic signaling,60/1661,487/21022,0.123203285,1.559289263,3.657642197,0.000395582,0.01752468,0.015922438,dmd/scn1lab/camk2g1/gabrg1/chrna11/gabrg2/dtnba/gria4b/caska/glra2/gabrb3/slc12a7b/sncb/napab/chrnb3a/dlgap4b/doc2g/gria1a/si:ch211-176g13.8/nalcn/camk2b1/rimbp2b/syt7a/cadpsb/camk2d2/grik1a/nlgn2a/apba2b/unc13a/slc17a6b/grin2aa/rims1a/dtnbp1a/slc17a6a/nrxn2a/dlg1b/grin3ba/gria1b/cadpsa/gria3b/grm8b/gabrb4/grin2da/trpm7/drd2a/grin2bb/stx3b/sv2a/camk2g2/gria2b/baiap3/snapin/nlgn3a/cacna1ab/rph3ab/dlg3/grid2/rap1ab/doc2a/dtnbb,60
BP,GO:0099173,postsynapse organization,12/1661,50/21022,0.24,3.037495485,4.224831013,0.000408266,0.01752468,0.015922438,gphna/gphnb/dbn1/ctnnd2a/arhgap44a/si:dkey-40c11.2/nlgn2a/dock10/ctnnd2b/nlgn3a/dbnlb/tanc2a,12
BP,GO:0045773,positive regulation of axon extension,7/1661,19/21022,0.368421053,4.662822016,4.678423798,0.000409052,0.01752468,0.015922438,dbn1/cdkl5/si:dkey-40c11.2/spast/cntn2/dscama/dbnlb,7
BP,GO:0030277,maintenance of gastrointestinal epithelium,6/1661,14/21022,0.428571429,5.42409908,4.850026572,0.000415558,0.01752468,0.015922438,tcf7l2/ptbp1a/cracd/mllt10/dot1l/cdipt,6
BP,GO:0032252,secretory granule localization,6/1661,14/21022,0.428571429,5.42409908,4.850026572,0.000415558,0.01752468,0.015922438,cadpsb/kif1aa/unc13a/cadpsa/baiap3/kif1b,6
BP,GO:0032253,dense core granule localization,6/1661,14/21022,0.428571429,5.42409908,4.850026572,0.000415558,0.01752468,0.015922438,cadpsb/kif1aa/unc13a/cadpsa/baiap3/kif1b,6
CC,GO:0030133,transport vesicle,38/1691,276/21740,0.137681159,1.770070021,3.739165216,0.000419942,0.014700227,0.012509445,sec24c/atp6v0a1b/exoc3l1/sytl1/ptprna/dclk2a/sec16b/scg3/klhl12/syt7a/cnstb/aftpha/unc13a/septin5b/sec31a/picalma/slc17a6b/dtnbp1a/slc17a6a/sec23a/clta/slc30a5/sec24b/rab3ip/clcn4/snap91a/stx3b/slc18a2/snapin/sybl1/rph3ab/septin2/svopa/ap1g2/snap91b/ptprn2/ptprn2/doc2a,38
BP,GO:0060627,regulation of vesicle-mediated transport,28/1661,180/21022,0.155555556,1.968747073,3.823178455,0.000422524,0.017567464,0.01596131,ptbp1a/map2k1/rubcn/doc2g/syt7a/cnstb/cadpsb/septin5b/rims1a/dtnbp1a/pacsin1a/smap1/cadpsa/pacsin2/msnb/cacna1ha/map2k2a/dmxl2/baiap3/rph3ab/mib2/bmp2k/septin2/sgip1b/mib1/pacsin3/rap1ab/doc2a,28
MF,GO:0080025,"phosphatidylinositol-3,5-bisphosphate binding",6/1639,14/20660,0.428571429,5.402248758,4.836688161,0.000424725,0.020198015,0.017957655,snx14/plekha5/wdr45b/hip1/wdr45/wipi1,6
CC,GO:0031252,cell leading edge,28/1691,183/21740,0.153005464,1.967083854,3.815405873,0.00043327,0.014700227,0.012509445,gabrg1/fermt2/carmil2/dbn1/gabrg2/myo1ca/parvb/sh3rf1/scrib/si:ch73-362m14.4/arhgap44a/nav3/si:dkey-40c11.2/kcnc4/cdc42bpb/abi3a/baiap2a/arhgef7a/pacsin2/myo6b/clcn2b/carmil3/tln2a/clasp2/dbnlb/hesx1/clcn2a/abi1a,28
BP,GO:0099072,regulation of postsynaptic membrane neurotransmitter receptor levels,10/1661,37/21022,0.27027027,3.420603023,4.316358979,0.000443412,0.018179896,0.016517749,gphna/gphnb/scrib/stx1b/arhgap44a/grip2b/grip1/dlg1b/stx3b/dlg3,10
BP,GO:1905475,regulation of protein localization to membrane,9/1661,31/21022,0.290322581,3.674389699,4.364520958,0.000478565,0.019352373,0.017583029,camk2g1/camk2b1/cnstb/camk2d2/zdhhc7/mffa/camk2g2/efcab7/gpc1b,9
MF,GO:0004721,phosphoprotein phosphatase activity,33/1639,226/20660,0.146017699,1.840589179,3.729827714,0.000479583,0.020600603,0.018315588,ptprea/cpped1/eya4/tns1a/dusp8a/ptprz1b/ptprua/ppm1db/tns1b/ptprna/cdc14ab/ctdspla/ctdsp2/ctdp1/ca16b/ptpmt1/ptpdc1a/ptpn22/dusp7/ppp3cca/ppp3ca/ptprsa/ctdsplb/dusp12/ptprt/ptprn2/ptprn2/mtmr14/ptpn18/tab1/cdkn3/ptprub/tns2a,33
MF,GO:0008509,monoatomic anion transmembrane transporter activity,27/1639,172/20660,0.156976744,1.97873065,3.78359882,0.000487452,0.020600603,0.018315588,gabrg1/gabrg2/glra2/slc4a10a/gabrb3/slc12a7b/slc6a1a/slc6a22.1/zgc:56235/ano5a/slc6a1b/ttyh3b/slc17a6b/slc17a6a/ttyh2/slc4a8/slc6a6a/clcn2b/gabrb4/clcn4/ttyh1/slc18a2/slc39a14/si:ch73-390b10.2/slc26a11/clcn2a/si:ch211-117c9.5,27
BP,GO:0006900,vesicle budding from membrane,12/1661,51/21022,0.235294118,2.97793675,4.142242568,0.000495968,0.019785087,0.017976181,sec24c/dnm1b/sec16b/klhl12/sec31a/picalma/sec23a/sec24b/snap91a/dnm3a/chmp5b/snap91b,12
BP,GO:0070593,dendrite self-avoidance,5/1661,10/21022,0.5,6.328115593,4.936140946,0.0005503,0.021427923,0.019468816,robo3/nexn/cntn3a.2/dscaml1/dscama,5
BP,GO:0006325,chromatin organization,58/1661,473/21022,0.122621564,1.551926868,3.55602144,0.000551667,0.021427923,0.019468816,baz1a/arid1b/ddx11/bag6l/kat2b/kmt2bb/meaf6/ppm1db/npm1a/kdm4aa/mbtd1/dpf3/waca/hdgfl2/nasp/smarcb1b/ehmt1b/dot1l/pbrm1/bmi1a/kmt2cb/ehmt2/kdm5bb/mbd1b/setd1a/atrxl/kansl3/morf4l1/kmt2e/kmt2ca/kdm2bb/chd3/tasor2/hcfc1a/chd5/atxn7l3a/abraxas1/smyd2a/prmt2/chd2/setd4/zgc:162255/ino80e/setb/usp22/si:ch211-13c6.2/kdm4ab/ezh1/prkcbb/hdac5/cbx1a/glyr1/yeats2/hcfc1a/ssrp1b/brd3a/hira/hmgn3,58
MF,GO:0015276,ligand-gated monoatomic ion channel activity,33/1639,228/20660,0.144736842,1.824443659,3.674518326,0.000562046,0.020600603,0.018315588,ryr2b/gabrg1/tmem63c/chrna11/gabrg2/gria4b/glra2/gabrb3/ryr3/chrnb3a/gria1a/kcnma1a/kcnh7/mcoln1b/grik1a/ttyh3b/grin2aa/ttyh2/grin3ba/gria1b/gria3b/tmem63ba/gabrb4/grin2da/kcnn2/ttyh1/grik3/grin2bb/asic4a/gria2b/kcnt1b/asic1c/grid2,33
MF,GO:0022834,ligand-gated channel activity,33/1639,228/20660,0.144736842,1.824443659,3.674518326,0.000562046,0.020600603,0.018315588,ryr2b/gabrg1/tmem63c/chrna11/gabrg2/gria4b/glra2/gabrb3/ryr3/chrnb3a/gria1a/kcnma1a/kcnh7/mcoln1b/grik1a/ttyh3b/grin2aa/ttyh2/grin3ba/gria1b/gria3b/tmem63ba/gabrb4/grin2da/kcnn2/ttyh1/grik3/grin2bb/asic4a/gria2b/kcnt1b/asic1c/grid2,33
CC,GO:0030658,transport vesicle membrane,25/1691,159/21740,0.157232704,2.021430511,3.754195055,0.000568828,0.016125721,0.013722497,sec24c/atp6v0a1b/ptprna/sec16b/scg3/klhl12/aftpha/unc13a/sec31a/slc17a6b/dtnbp1a/slc17a6a/sec23a/clta/slc30a5/sec24b/slc18a2/snapin/sybl1/rph3ab/svopa/ap1g2/ptprn2/ptprn2/doc2a,25
CC,GO:0030135,coated vesicle,26/1691,168/21740,0.154761905,1.989665174,3.739753266,0.000571479,0.016125721,0.013722497,sec24c/atp6v0a1b/sh3bp4a/sec16b/klhl12/aftpha/hip1/sec31a/picalma/tmed1b/epn3a/ergic3/sec23a/clta/slc30a5/sec24b/myo6b/dennd1a/epn3b/snap91a/epn1a/dbnlb/gak/ap1g2/snap91b/copz1,26
MF,GO:0016791,phosphatase activity,48/1639,372/20660,0.129032258,1.626483497,3.579224494,0.000574093,0.020600603,0.018315588,ptprea/cpped1/nt5c1aa/eya4/tns1a/dusp8a/nt5dc3/ptprz1b/ptprua/inpp4ab/ppm1db/tns1b/ptprna/cdc14ab/ctdspla/impa1/ctdsp2/acp2/nt5c2b/fra10ac1/ctdp1/lpin1a/ca16b/ptpmt1/ptpdc1a/pfkfb3/alpl/ptpn22/ppap2d/zfand1/inpp5l/dusp7/ppp3cca/inpp5e/ppp3ca/ptprsa/ctdsplb/dusp12/ptprt/ptprn2/ptprn2/mtmr14/ptpn18/inpp4b/tab1/cdkn3/ptprub/tns2a,48
CC,GO:0000407,phagophore assembly site,8/1691,26/21740,0.307692308,3.955784015,4.379602354,0.000577131,0.016125721,0.013722497,atg13/nbr1a/ulk1b/atg16l1/wdr45b/wdr45/wipi1/ulk2,8
MF,GO:0030276,clathrin binding,10/1639,38/20660,0.263157895,3.31717029,4.196737546,0.000577587,0.020600603,0.018315588,aftpha/hip1/picalma/epn3a/clta/epn3b/snap91a/epn1a/gak/snap91b,10
BP,GO:0022603,regulation of anatomical structure morphogenesis,47/1661,365/21022,0.128767123,1.629706481,3.554664204,0.000626029,0.024000477,0.021806168,hecw2a/prkd1/fermt2/ppp1r12a/ptprz1b/elmo1/krit1/adgrb3/dbn1/parvb/hif1ab/cdkl5/tnika/mydgf/camsap1b/ulk1b/arhgap44a/tiam1a/robo2/nedd4a/si:dkey-40c11.2/dpysl2b/spast/plxna2/rin2a/vegfaa/palm1a/myh10/tenm4/tncb/hecw1b/plxna3/mffa/cntn2/msnb/adgrb1a/chodl/pard3ab/dscama/meis1b/mia3/stat3/casp9/sec14l8/dbnlb/ulk2/tanc2a,47
BP,GO:1903076,regulation of protein localization to plasma membrane,6/1661,15/21022,0.4,5.062492474,4.61003042,0.000646423,0.024464611,0.022227866,camk2g1/camk2b1/cnstb/camk2d2/zdhhc7/camk2g2,6
BP,GO:0030705,cytoskeleton-dependent intracellular transport,21/1661,124/21022,0.169354839,2.143393991,3.740261747,0.000692327,0.025870233,0.023504975,kif23/ttc21b/ift88/dynlt2b/ccdc186/psen2/ccdc88aa/mapk8ip3/kif1aa/si:ch211-235m3.5/spast/dtnbp1a/kif5c/dync1i1b/ccdc88c/ift70/kif1b/ndel1b/rhot1b/hook1/ift57,21
CC,GO:0099513,polymeric cytoskeletal fiber,56/1691,465/21740,0.120430108,1.548285356,3.470911706,0.000728243,0.018670346,0.015887895,cenpe/slain1a/mid1/clasp1a/maptb/kif23/dbn1/tube1/specc1/clip2/camsap1b/kif2c/si:dkey-32e23.4/dnm1b/radil/si:dkey-40c11.2/macf1a/kif21a/cimip2b/myo9aa/apc/mid2/kif1aa/pdlim5a/golga2/spast/kifc3/camsap2a/klc3/kif2a/dctn1a/ttll1/clip1a/kif5c/dnm3a/wipf1b/shroom2b/dnai2b/snphb/krt92/camsap3/ift70/shroom1/kif1b/diaph2/gas7a/ndel1b/nckap5l/clasp2/hook1/dbnlb/iffo1a/map4l/mapre2/fgf13b/zgc:55461,56
CC,GO:0070971,endoplasmic reticulum exit site,7/1691,21/21740,0.333333333,4.285432683,4.374491077,0.000746814,0.018670346,0.015887895,sec24c/sec16b/sec31a/sec23a/sec24b/mppe1/mia3,7
CC,GO:0005925,focal adhesion,16/1691,86/21740,0.186046512,2.391869404,3.755985223,0.000879399,0.019298821,0.016422709,fermt2/evlb/ptk2bb/tns1a/map2k1/tns1b/parvb/nexn/arhgap24/map2k2a/vcla/enah/tln2a/itgbl1/tns2a/lasp1,16
CC,GO:0034045,phagophore assembly site membrane,6/1691,16/21740,0.375,4.821111768,4.440430351,0.000888619,0.019298821,0.016422709,ulk1b/atg16l1/wdr45b/wdr45/wipi1/ulk2,6
MF,GO:0008066,glutamate receptor activity,12/1639,54/20660,0.222222222,2.801166023,3.890283308,0.000890191,0.030080014,0.026743545,gria4b/gria1a/grik1a/grin2aa/grin3ba/gria1b/gria3b/grm8b/grin2da/grin2bb/gria2b/grid2,12
CC,GO:0098793,presynapse,38/1691,287/21740,0.132404181,1.702227616,3.477923811,0.00089384,0.019298821,0.016422709,ppfia3/atp6v0a1b/ppfibp1b/scrib/sncb/dclk2a/arhgap44a/adam23a/syt7a/hip1/grik1a/unc13a/sh3gl3a/kcnc4/septin5b/picalma/slc17a6b/rims1a/dtnbp1a/slc17a6a/sh3gl2a/clta/erc2/grk3/clcn4/snap91a/drd2a/stx3b/slc18a2/itsn1/gad1b/snapin/pcloa/rph3ab/septin2/svopa/snap91b/doc2a,38
BP,GO:0035249,"synaptic transmission, glutamatergic",17/1661,93/21022,0.182795699,2.313504625,3.718317337,0.000902959,0.032760562,0.029765337,gria4b/napab/gria1a/grik1a/unc13a/slc17a6b/grin2aa/slc17a6a/grin3ba/gria1b/gria3b/grm8b/grin2da/drd2a/grin2bb/gria2b/grid2,17
MF,GO:0003727,single-stranded RNA binding,11/1639,47/20660,0.234042553,2.950164215,3.928954164,0.000913645,0.030080014,0.026743545,ago4/zfr2/pabpc1a/strbp/si:ch211-197h24.6/u2af2b/ago1/khdrbs2/ilf3b/zfr/rbms3,11
BP,GO:0007164,establishment of tissue polarity,5/1661,11/21022,0.454545455,5.752832357,4.618203724,0.000943309,0.032760562,0.029765337,scrib/nphp1/ift70/stat3/fasn,5
BP,GO:0016185,synaptic vesicle budding from presynaptic endocytic zone membrane,5/1661,11/21022,0.454545455,5.752832357,4.618203724,0.000943309,0.032760562,0.029765337,dnm1b/picalma/snap91a/dnm3a/snap91b,5
BP,GO:0030242,autophagy of peroxisome,5/1661,11/21022,0.454545455,5.752832357,4.618203724,0.000943309,0.032760562,0.029765337,acbd5a/wdr45b/wdr45/pik3r4/wipi1,5
BP,GO:0045956,positive regulation of calcium ion-dependent exocytosis,5/1661,11/21022,0.454545455,5.752832357,4.618203724,0.000943309,0.032760562,0.029765337,ptbp1a/doc2g/cacna1ha/rph3ab/doc2a,5
BP,GO:1903307,positive regulation of regulated secretory pathway,5/1661,11/21022,0.454545455,5.752832357,4.618203724,0.000943309,0.032760562,0.029765337,ptbp1a/doc2g/cacna1ha/rph3ab/doc2a,5
