ID	GeneID	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
214	obscurus1200947	chrChromosome12	-	25892826	25892981	25895117	25895286	25887069	25887193	25897038	25897189	214	"172,717,462,256"	"175,721,042,486"	"793,666,758"	"730,935,958"	298	298	0.548776325	0.796951273	"0.496,0.454,0.476"	"0.521,0.416,0.442"	0.016
215	obscurus1600008	chrChromosome16	-	774046	774201	774607	774660	772615	772813	777124	777281	215	"4,0,2"	"4,14,20"	"3,0,2"	"18,17,11"	202	298	0.545405481	0.796063389	"0.596,0.0,0.129"	"0.197,0.0,0.211"	0.106
216	obscurus0501109	chrChromosome5	-	34866364	34866409	34867060	34867102	34865437	34865527	34867365	34867440	216	"43,41,56"	"54,40,61"	"72,27,20"	"71,45,25"	191	194	0.628663048	0.864522527	"0.447,0.51,0.483"	"0.507,0.379,0.448"	0.035
217	obscurus0501099	chrChromosome5	+	34372882	34372979	34373356	34373511	34369733	34369826	34374306	34374439	217	"121,830,106,461,128,000"	"219,041,204,092,214,000"	"861,529,322,259,418"	"12,167,212,101,581,700"	246	298	0.00081361	0.008688283	"0.403,0.387,0.421"	"0.462,0.483,0.468"	-0.067
218	obscurus0501004	chrChromosome5	-	27611352	27612671	27613780	27613853	27611038	27611209	27616406	27616488	218	"10,24,20"	"28,34,46"	"19,4,5"	"23,23,14"	222	298	0.620409779	0.858013523	"0.324,0.487,0.369"	"0.526,0.189,0.324"	0.047
219	obscurus0500984	chrChromosome5	-	26218622	26218703	26218802	26218899	26218455	26218541	26219024	26219095	219	"11,8,19"	"9,13,19"	"20,16,27"	"23,31,22"	246	230	0.760619398	0.950651846	"0.533,0.365,0.483"	"0.448,0.325,0.534"	0.025
220	obscurus1600027	chrChromosome16	+	1934498	1934627	1935996	1936063	1934288	1934418	1936228	1936280	220	"33,57,44"	"15,13,15"	"41,37,33"	"30,9,10"	278	216	0.490647161	0.759334892	"0.631,0.773,0.695"	"0.515,0.762,0.719"	0.034
221	obscurus0500896	chrChromosome5	-	21919985	21920201	21920752	21920824	21919315	21919487	21921793	21921904	221	"7,3,7"	"15,10,17"	"3,3,7"	"4,14,5"	221	298	0.472169336	0.742524358	"0.386,0.288,0.357"	"0.503,0.224,0.654"	-0.117
222	obscurus2100692	chrChromosome21	+	17355309	17355451	17355883	17355955	17354830	17354948	17356530	17356678	222	"556,816,470"	"6,28,12"	"103,626,125,283"	"35,43,74"	291	221	0.176096088	0.426038924	"0.986,0.957,0.967"	"0.957,0.979,0.982"	-0.003
223	obscurus1200327	chrChromosome12	+	14256194	14256321	14256780	14256868	14255428	14255454	14256956	14257081	223	"106,177,177"	"113,92,119"	"256,155,163"	"162,155,158"	276	237	0.387490913	0.666689431	"0.446,0.623,0.561"	"0.576,0.462,0.47"	0.041
224	obscurus0900803	chrChromosome9	-	26083251	26083347	26085250	26085292	26081849	26081938	26088247	26088319	224	"37,65,50"	"6,9,15"	"37,34,23"	"11,14,4"	191	245	0.182959323	0.431374173	"0.888,0.903,0.81"	"0.812,0.757,0.881"	0.05
225	obscurus0900373	chrChromosome9	+	18123974	18124028	18124762	18124868	18123707	18123766	18125122	18125234	225	"26,20,22"	"57,42,50"	"19,12,25"	"17,24,27"	203	255	0.038526546	0.157829337	"0.364,0.374,0.356"	"0.584,0.386,0.538"	-0.138
226	obscurus2100578	chrChromosome21	+	15824068	15824167	15824892	15824979	15823399	15823504	15825052	15825195	226	"11,6,5"	"8,10,13"	"13,6,12"	"26,17,21"	248	236	0.389073114	0.666689431	"0.567,0.363,0.268"	"0.322,0.251,0.352"	0.091
227	obscurus0801245	chrChromosome8	-	31824437	31824531	31834926	31835081	31824238	31824319	31835455	31835636	227	"15,26,23"	"24,7,20"	"49,45,37"	"37,35,48"	298	243	0.61826902	0.857493315	"0.338,0.752,0.484"	"0.519,0.512,0.386"	0.052
228	obscurus0801245	chrChromosome8	-	31824607	31824748	31835455	31835636	31824437	31824531	31838807	31838885	228	"16,7,23"	"31,25,57"	"53,51,50"	"47,53,55"	298	290	7.15E-05	0.001071809	"0.334,0.214,0.282"	"0.523,0.484,0.469"	-0.215
229	obscurus0500574	chrChromosome5	-	15138888	15138921	15140424	15140463	15137495	15137627	15140580	15140691	229	"0,2,0"	"8,2,2"	"0,0,0"	"5,0,0"	188	182	1	1	"0.0,0.492,0.0"	"0.0,NA,NA"	0.164
230	obscurus0500574	chrChromosome5	-	15143142	15143306	15144177	15144729	15141922	15141976	15148499	15149444	230	"10,20,21"	"32,24,32"	"25,18,12"	"17,12,22"	298	298	0.085719044	0.267174146	"0.238,0.455,0.396"	"0.595,0.6,0.353"	-0.153
231	obscurus1100723	chrChromosome11	+	22180427	22180526	22180934	22181078	22179339	22179486	22181470	22181519	231	"662,775,078,709"	"6,844,864,411,285"	"489,536,192,788"	"426,133,353,270"	248	293	0.048561422	0.188635007	"0.534,0.506,0.477"	"0.576,0.562,0.502"	-0.041
232	obscurus0500411	chrChromosome5	-	12084201	12084358	12086010	12086092	12083513	12083588	12086313	12086490	232	"310,322,362"	"755,683,827"	"171,155,124"	"301,275,218"	231	298	0.018611918	0.100257568	"0.346,0.378,0.361"	"0.423,0.421,0.423"	-0.061
233	obscurus1300389	chrChromosome13	-	16811008	16811122	16820362	16820706	16791429	16791495	16824896	16824954	233	"132,140,189"	"90,110,106"	"94,168,136"	"87,185,115"	298	263	0.005609134	0.039919018	"0.564,0.529,0.611"	"0.488,0.445,0.511"	0.087
234	obscurus0300564	chrChromosome3	+	15788373	15788417	15788496	15788569	15788149	15788280	15788648	15788724	234	"72,189,127"	"271,525,460"	"17,104,54"	"48,170,145"	193	222	0.014690864	0.085867823	"0.234,0.293,0.241"	"0.289,0.413,0.3"	-0.078
235	obscurus0300564	chrChromosome3	+	15788373	15788417	15788648	15788724	15788149	15788280	15789472	15789603	235	"71,187,126"	"233,358,289"	"17,104,54"	"31,155,118"	193	225	0.071410007	0.236016124	"0.262,0.378,0.337"	"0.39,0.439,0.348"	-0.067
236	obscurus1100689	chrChromosome11	-	21699640	21699770	21701856	21701995	21698966	21699015	21704343	21704565	236	"13,1,7"	"4,7,5"	"9,4,6"	"5,18,7"	288	279	0.547119632	0.796951273	"0.759,0.122,0.576"	"0.636,0.177,0.454"	0.063
237	obscurus1000967	chrChromosome10	-	21441852	21441945	21442515	21442572	21441354	21441540	21442955	21443057	237	"68,112,89"	"204,318,234"	"34,42,23"	"108,52,143"	206	242	0.894459416	1	"0.281,0.293,0.309"	"0.27,0.487,0.159"	-0.011
238	obscurus1000967	chrChromosome10	-	21442515	21442572	21442955	21443057	21441852	21441945	21443958	21444122	238	"145,241,164"	"90,108,94"	"111,60,86"	"45,16,35"	251	206	0.023816884	0.119816749	"0.569,0.647,0.589"	"0.669,0.755,0.669"	-0.096
239	obscurus1000967	chrChromosome10	-	21442955	21443057	21443958	21444122	21442515	21442572	21446150	21446211	239	"234,393,295"	"100,191,157"	"163,56,87"	"59,31,33"	298	251	0.268402248	0.541805781	"0.663,0.634,0.613"	"0.699,0.603,0.689"	-0.027
240	obscurus0500138	chrChromosome5	-	3702071	3702142	3703046	3703152	3701918	3701990	3703625	3703728	240	"109,107,93"	"68,110,56"	"88,59,48"	"79,74,64"	255	220	0.025133166	0.123418681	"0.58,0.456,0.589"	"0.49,0.408,0.393"	0.111
241	obscurus0500044	chrChromosome5	+	1095695	1095815	1096430	1096603	1092920	1092989	1098520	1098653	241	"224,420,061,907"	"250,422,002,169"	"190,123,702,397"	"209,117,371,775"	269	298	0.00774311	0.052065737	"0.498,0.503,0.493"	"0.502,0.602,0.599"	-0.07
242	obscurus0500041	chrChromosome5	-	1007548	1007641	1012672	1012801	1005865	1005933	1016241	1016299	242	"11,5,8"	"1,1,0"	"32,8,16"	"2,3,5"	278	242	0.003963447	0.031417566	"0.905,0.813,1.0"	"0.933,0.699,0.736"	0.117
243	obscurus0100365	chrChromosome1	-	11581536	11581656	11582048	11582163	11580500	11580587	11593525	11593660	243	"153,911,387,120,468"	"129,551,231,118,429"	"14,519,117,349,528"	"12,475,105,689,238"	264	269	0.66302422	0.882757631	"0.548,0.534,0.531"	"0.543,0.531,0.512"	0.009
244	obscurus0101594	chrChromosome1	-	44804098	44804187	44805587	44805708	44803392	44803482	44806520	44806615	244	"67,95,94"	"44,54,53"	"59,32,12"	"41,15,4"	270	238	0.740675069	0.937867782	"0.573,0.608,0.61"	"0.559,0.653,0.726"	-0.049
245	obscurus0101594	chrChromosome1	-	44807979	44808065	44809279	44809366	44807743	44807864	44809579	44809623	245	"40,61,62"	"35,61,79"	"53,27,20"	"38,22,10"	236	235	0.051946316	0.193311672	"0.532,0.499,0.439"	"0.581,0.55,0.666"	-0.109
246	obscurus0401216	chrChromosome4	-	33704745	33704858	33706011	33706127	33702982	33703131	33706206	33706394	246	"39,25,63"	"42,25,72"	"22,30,11"	"26,34,10"	265	262	0.976314228	1	"0.479,0.497,0.464"	"0.456,0.466,0.521"	-0.001
247	obscurus1400395	chrChromosome14	+	14268393	14268542	14270916	14271428	14266757	14266786	14272959	14273649	247	"4,6,3"	"44,50,59"	"0,0,0"	"49,51,42"	298	298	6.23E-05	0.000986158	"0.083,0.107,0.048"	"0.0,0.0,0.0"	0.079
248	obscurus0102106	chrChromosome1	-	60090312	60090519	60093426	60093594	60089073	60089254	60094122	60094255	248	"6,23,7"	"59,34,23"	"20,18,34"	"19,20,25"	298	298	0.000130373	0.001815911	"0.092,0.404,0.233"	"0.513,0.474,0.576"	-0.278
249	obscurus1900726	chrChromosome19	+	18189187	18189339	18190324	18190479	18188026	18188216	18192412	18192547	249	"321,269,345"	"432,336,462"	"984,815,801"	"1,000,824,835"	298	298	0.009836111	0.063511315	"0.426,0.445,0.428"	"0.496,0.497,0.49"	-0.061
250	obscurus1801000	chrChromosome18	+	24269783	24269976	24270664	24270727	24269296	24269412	24270802	24271428	250	"3,5,12"	"1,3,2"	"7,1,4"	"1,2,2"	298	212	0.673818831	0.890730092	"0.681,0.542,0.81"	"0.833,0.262,0.587"	0.117
251	obscurus0401010	chrChromosome4	+	27878287	27878313	27884095	27884140	27866268	27866360	27888124	27888253	251	"1,0,0"	"7,3,1"	"2,0,0"	"10,2,1"	175	194	1	1	"0.137,0.0,0.0"	"0.181,0.0,0.0"	-0.015
252	obscurus0401010	chrChromosome4	+	27884095	27884140	27888124	27888253	27878287	27878313	27898176	27898290	252	"1,1,0"	"10,7,4"	"4,4,1"	"28,6,8"	194	278	1	1	"0.125,0.17,0.0"	"0.17,0.489,0.152"	-0.172
253	obscurus0101404	chrChromosome1	-	42298417	42298620	42298690	42298793	42298136	42298238	42298877	42299026	253	"336,546,192"	"221,498,160"	"551,300,278"	"634,201,221"	252	298	0.586845108	0.829237652	"0.643,0.565,0.587"	"0.507,0.638,0.598"	0.017
254	obscurus1800835	chrChromosome18	+	19205027	19205211	19207401	19207470	19204747	19204912	19208454	19208576	254	"7,47,10"	"5,24,2"	"5,5,2"	"0,3,1"	298	218	0.208010266	0.46730417	"0.506,0.589,0.785"	"1.0,0.549,0.594"	-0.088
255	obscurus1700305	chrChromosome17	+	8392065	8392213	8392860	8392951	8391825	8391958	8393775	8393943	255	"38,9,20"	"21,12,10"	"55,13,39"	"24,15,29"	297	240	0.9917821	1	"0.594,0.377,0.618"	"0.649,0.412,0.521"	0.002
256	obscurus0400713	chrChromosome4	-	22810783	22810818	22811394	22811559	22809992	22810148	22811695	22811839	256	"4,17,23"	"2,19,20"	"3,4,11"	"4,4,3"	298	184	0.578918946	0.82280754	"0.553,0.356,0.415"	"0.317,0.382,0.694"	-0.023
257	obscurus0400713	chrChromosome4	-	22810908	22811007	22811394	22811559	22810783	22810818	22811695	22811839	257	"6,38,34"	"14,26,15"	"3,4,11"	"30,24,27"	298	248	5.88E-05	0.000955988	"0.263,0.549,0.654"	"0.077,0.122,0.253"	0.338
258	obscurus1100530	chrChromosome11	+	18817250	18817304	18818206	18818324	18815492	18815754	18818433	18818658	258	"82,147,86"	"220,355,189"	"49,22,50"	"157,87,137"	203	267	0.065057479	0.222700414	"0.329,0.353,0.374"	"0.291,0.25,0.324"	0.064
259	obscurus0400630	chrChromosome4	-	21143198	21143264	21143665	21143757	21142930	21143115	21143836	21143960	259	"26,22,50"	"36,28,78"	"47,58,38"	"70,82,28"	241	215	0.430687975	0.702208656	"0.392,0.412,0.364"	"0.375,0.387,0.548"	-0.047
260	obscurus1100007	chrChromosome11	+	685585	685628	691523	691616	683737	683807	691847	691960	260	"20,22,10"	"36,29,16"	"30,14,8"	"29,37,21"	192	242	0.655323479	0.879418563	"0.412,0.489,0.441"	"0.566,0.323,0.324"	0.043
261	obscurus1100007	chrChromosome11	+	701230	701334	704173	704280	696258	696396	704357	704423	261	"22,34,11"	"44,40,29"	"30,26,21"	"60,89,32"	253	256	0.358099693	0.639463738	"0.336,0.462,0.277"	"0.336,0.228,0.399"	0.037
262	obscurus1100007	chrChromosome11	+	701230	701334	704357	704423	696258	696396	709041	709149	262	"22,35,11"	"13,32,23"	"28,26,21"	"33,10,10"	253	215	0.230759638	0.48963828	"0.59,0.482,0.289"	"0.419,0.688,0.641"	-0.129
263	obscurus0401142	chrChromosome4	+	31709437	31709552	31711307	31711417	31695838	31695905	31714074	31714220	263	"1,6,1"	"1,0,7"	"3,2,0"	"0,0,0"	264	259	1	1	"0.495,1.0,0.123"	"1.0,1.0,NA"	-0.461
264	obscurus0400387	chrChromosome4	-	16479824	16479971	16480334	16480545	16479427	16479585	16480906	16481038	264	"691,773,059,167"	"588,764,257,710"	"521,429,012,707"	"401,432,662,702"	298	296	0.265737884	0.540061921	"0.539,0.53,0.541"	"0.563,0.469,0.499"	0.026
265	obscurus0400349	chrChromosome4	-	15060504	15060684	15064779	15064843	15059233	15059393	15065747	15065829	265	"7,11,13"	"16,46,42"	"6,4,21"	"24,31,47"	213	298	0.855908162	0.990712977	"0.38,0.251,0.302"	"0.259,0.153,0.385"	0.045
266	obscurus0200696	chrChromosome2	+	27277997	27278264	27278554	27278668	27277454	27277715	27278747	27278894	266	"52,55,68"	"66,61,91"	"34,18,11"	"61,20,36"	298	263	0.111614124	0.315948952	"0.41,0.443,0.397"	"0.33,0.443,0.212"	0.088
267	obscurus0400672	chrChromosome4	+	22191087	22191204	22192480	22192597	22189371	22189441	22194710	22194859	267	"11,6,8"	"19,30,12"	"9,4,14"	"28,14,32"	266	266	0.702567648	0.915780022	"0.367,0.167,0.4"	"0.243,0.222,0.304"	0.055
268	obscurus0200637	chrChromosome2	-	25821587	25821689	25822229	25822393	25820688	25820969	25822853	25822898	268	"157,140,136"	"65,85,67"	"97,79,107"	"44,47,56"	298	251	0.824114534	0.973329984	"0.67,0.581,0.631"	"0.65,0.586,0.617"	0.01
269	obscurus1700331	chrChromosome17	+	9055210	9055385	9055788	9055922	9053791	9053898	9056274	9056520	269	"167,141,130"	"165,180,129"	"96,93,88"	"81,71,117"	298	283	0.463011306	0.736437232	"0.49,0.427,0.489"	"0.53,0.554,0.417"	-0.032
270	obscurus1700331	chrChromosome17	+	9057480	9057594	9058095	9058257	9056888	9057050	9058502	9058754	270	"144,181,131"	"185,211,188"	"72,74,73"	"84,148,129"	263	298	0.139969655	0.367720468	"0.469,0.493,0.441"	"0.493,0.362,0.391"	0.052
271	obscurus0201394	chrChromosome2	-	37842312	37842435	37843084	37843143	37842163	37842220	37843231	37843327	271	"33,97,66"	"19,53,42"	"57,120,96"	"25,52,50"	208	272	0.216379342	0.475212196	"0.694,0.705,0.673"	"0.749,0.751,0.715"	-0.048
272	obscurus0400220	chrChromosome4	-	11156429	11157362	11157755	11157955	11155866	11156045	11158119	11158199	272	"26,58,43"	"25,97,73"	"2,2,17"	"17,1,29"	298	298	0.301335853	0.578351293	"0.51,0.374,0.371"	"0.105,0.667,0.37"	0.038
273	obscurus0500777	chrChromosome5	-	19033951	19034075	19035565	19035707	19033433	19033560	19035975	19036103	273	"160,222,178"	"162,198,180"	"285,369,383"	"230,231,325"	291	273	0.028959272	0.133439016	"0.481,0.513,0.481"	"0.538,0.6,0.525"	-0.063
274	obscurus0500777	chrChromosome5	-	19034378	19034420	19035025	19035061	19033951	19034075	19035565	19035707	274	"7,5,4"	"7,5,5"	"6,4,15"	"7,6,15"	185	191	0.928789045	1	"0.508,0.508,0.452"	"0.469,0.408,0.508"	0.028
275	obscurus0400140	chrChromosome4	+	8128602	8129029	8130730	8130832	8126461	8126609	8131042	8131131	275	"34,13,14"	"18,10,14"	"9,14,4"	"10,5,5"	298	251	0.873824629	1	"0.614,0.523,0.457"	"0.431,0.702,0.403"	0.019
276	obscurus0400188	chrChromosome4	+	10442757	10442825	10443001	10443124	10442378	10442437	10445686	10445744	276	"44,43,29"	"81,88,65"	"8,10,12"	"50,38,25"	217	272	0.023840461	0.119816749	"0.405,0.38,0.359"	"0.167,0.248,0.376"	0.118
277	obscurus1600016	chrChromosome16	-	1308613	1308690	1336086	1336132	1305293	1305438	1352433	1352531	277	"7,12,4"	"6,24,12"	"8,2,4"	"10,8,13"	195	226	0.561305324	0.809193919	"0.575,0.367,0.279"	"0.481,0.225,0.263"	0.084
278	obscurus1600016	chrChromosome16	-	1336086	1336132	1352433	1352531	1308613	1308690	1389982	1390003	278	"10,36,17"	"5,17,11"	"17,11,6"	"6,15,7"	247	195	0.272740489	0.544922083	"0.612,0.626,0.55"	"0.691,0.367,0.404"	0.109
279	obscurus2100023	chrChromosome21	-	1878292	1878398	1878555	1878653	1876903	1877013	1878728	1878800	279	"24,9,45"	"3,22,24"	"22,19,42"	"21,14,24"	247	255	0.687311129	0.903137939	"0.892,0.297,0.659"	"0.52,0.584,0.644"	0.033
280	obscurus1100731	chrChromosome11	+	22233555	22233763	22235223	22235492	22228867	22228909	22235674	22235836	280	"41,46,39"	"35,23,39"	"31,23,37"	"47,37,38"	298	298	0.020655837	0.108276565	"0.539,0.667,0.5"	"0.397,0.383,0.493"	0.144
281	obscurus0500131	chrChromosome5	+	3603175	3603224	3603630	3603726	3602966	3603107	3603855	3604005	281	"37,29,21"	"100,106,111"	"30,14,10"	"44,61,47"	198	245	0.514183621	0.782104571	"0.314,0.253,0.19"	"0.458,0.221,0.208"	-0.043
282	obscurus0400068	chrChromosome4	-	3590531	3590620	3590693	3590801	3587170	3587286	3592621	3592745	282	"31,28,43"	"54,61,47"	"42,22,18"	"57,27,14"	257	238	0.22061261	0.477993988	"0.347,0.298,0.459"	"0.406,0.43,0.544"	-0.092
283	obscurus0400043	chrChromosome4	-	1676006	1676139	1677308	1677418	1675654	1675722	1684999	1685161	283	"23,21,17"	"38,29,24"	"6,5,19"	"14,12,14"	259	282	0.958771732	1	"0.397,0.441,0.435"	"0.318,0.312,0.596"	0.016
284	obscurus0400715	chrChromosome4	+	22825642	22825758	22826116	22826222	22825252	22825356	22826304	22826377	284	"22,36,29"	"23,69,33"	"28,35,60"	"18,40,68"	265	255	0.186030579	0.434963584	"0.479,0.334,0.458"	"0.599,0.457,0.459"	-0.081
285	obscurus0800503	chrChromosome8	+	12269691	12270080	12272547	12272607	12267770	12267868	12272718	12273032	285	"35,64,66"	"20,44,27"	"31,34,40"	"18,9,16"	298	209	0.255708657	0.530459449	"0.551,0.505,0.632"	"0.547,0.726,0.637"	-0.074
286	obscurus0300613	chrChromosome3	-	17097086	17097192	17117070	17117194	17091687	17091861	17127304	17127373	286	"6,3,3"	"37,55,64"	"7,9,5"	"37,17,35"	273	255	0.004824873	0.036467061	"0.132,0.048,0.042"	"0.15,0.331,0.118"	-0.126
287	obscurus0300613	chrChromosome3	-	17105734	17105919	17107101	17107251	17097086	17097192	17113767	17113847	287	"37,47,79"	"43,41,70"	"37,23,21"	"51,22,28"	298	298	0.201996628	0.459083245	"0.463,0.534,0.53"	"0.42,0.511,0.429"	0.056
288	obscurus0300613	chrChromosome3	-	17107101	17107251	17113767	17113847	17106031	17106212	17117070	17117194	288	"39,49,49"	"44,61,59"	"28,19,27"	"32,19,38"	229	298	0.960580204	1	"0.536,0.511,0.519"	"0.532,0.565,0.48"	-0.004
289	obscurus0300613	chrChromosome3	-	17113767	17113847	17117070	17117194	17107101	17107251	17127304	17127373	289	"6,3,3"	"22,26,28"	"7,9,5"	"26,10,6"	273	229	0.005389831	0.039511919	"0.186,0.088,0.082"	"0.184,0.43,0.411"	-0.223
290	obscurus1800746	chrChromosome18	+	16473746	16473800	16474041	16474087	16473535	16473675	16474166	16474234	290	"1,9,3"	"1,2,4"	"4,4,6"	"2,0,6"	203	195	0.798344322	0.963339258	"0.49,0.812,0.419"	"0.658,1.0,0.49"	-0.142
291	obscurus1100879	chrChromosome11	-	25129020	25129065	25132085	25132154	25127634	25127683	25135106	25135144	291	"12,50,16"	"21,36,19"	"8,10,23"	"4,3,22"	218	194	0.174942956	0.425360054	"0.337,0.553,0.428"	"0.64,0.748,0.482"	-0.184
292	obscurus0500454	chrChromosome5	+	12897045	12897273	12897584	12897713	12894703	12894956	12897844	12898142	292	"123,617,351,337"	"121,918,161,451"	"195,191,87"	"162,191,98"	298	278	0.478770115	0.750483702	"0.486,0.471,0.462"	"0.529,0.483,0.453"	-0.015
293	obscurus0500454	chrChromosome5	+	12897584	12897713	12897844	12898142	12897045	12897273	12898364	12898430	293	"728,905,772"	"113,714,921,186"	"154,115,65"	"179,134,79"	278	298	0.009972917	0.063971011	"0.407,0.394,0.411"	"0.48,0.479,0.469"	-0.072
294	obscurus0500454	chrChromosome5	+	12897844	12898142	12898364	12898430	12897584	12897713	12898646	12898717	294	"138,920,581,637"	"456,552,448"	"184,211,115"	"67,67,49"	298	215	0.078099789	0.25190307	"0.687,0.729,0.725"	"0.665,0.694,0.629"	0.051
295	obscurus0300990	chrChromosome3	-	29264948	29265046	29274256	29274306	29264391	29264444	29275167	29275289	295	"22,12,21"	"29,16,39"	"15,9,19"	"26,29,10"	199	247	0.929652124	1	"0.485,0.482,0.401"	"0.417,0.278,0.702"	-0.01
296	obscurus0300983	chrChromosome3	-	28827954	28828039	28852737	28852920	28827652	28827876	28853222	28853372	296	"64,44,84"	"53,28,18"	"227,182,133"	"122,139,153"	298	234	0.137115585	0.365266927	"0.487,0.552,0.786"	"0.594,0.507,0.406"	0.106
297	obscurus0400428	chrChromosome4	-	17042367	17042527	17043404	17043505	17041561	17041731	17044468	17044627	297	"9,13,7"	"24,19,9"	"16,26,34"	"34,18,35"	250	298	0.218928214	0.477527983	"0.309,0.449,0.481"	"0.359,0.633,0.537"	-0.097
298	obscurus0300736	chrChromosome3	+	19508786	19508926	19510495	19510554	19507028	19507079	19510969	19511061	298	"31,54,34"	"11,17,14"	"27,21,40"	"9,18,10"	289	208	0.641992199	0.872881477	"0.67,0.696,0.636"	"0.683,0.456,0.742"	0.04
299	obscurus0400420	chrChromosome4	+	16944806	16944922	16945426	16945522	16944647	16944693	16945665	16945798	299	"282,238,212"	"389,039,554,652"	"207,420,347"	"356,218,331,641"	265	245	3.47E-12	4.22E-10	"0.063,0.053,0.04"	"0.051,0.175,0.164"	-0.078
300	obscurus0900794	chrChromosome9	+	25991769	25991843	25992170	25992257	25991553	25991659	25993226	25993343	300	"15,28,12"	"21,34,2"	"3,9,7"	"2,9,11"	223	236	0.516037382	0.782692441	"0.43,0.466,0.864"	"0.614,0.514,0.402"	0.077
301	obscurus1200278	chrChromosome12	-	13337208	13337254	13338145	13338227	13337062	13337117	13338580	13338687	301	"38,31,20"	"19,19,17"	"132,85,146"	"42,66,123"	231	195	0.964073145	1	"0.628,0.579,0.498"	"0.726,0.521,0.501"	-0.014
302	obscurus1200278	chrChromosome12	-	13337335	13337394	13338145	13338227	13337208	13337254	13338580	13338687	302	"40,31,23"	"17,8,18"	"134,89,156"	"52,92,145"	231	208	0.132251867	0.356203232	"0.679,0.777,0.535"	"0.699,0.466,0.492"	0.111
303	obscurus1200278	chrChromosome12	-	13337335	13337394	13338580	13338687	13337208	13337254	13338994	13339046	303	"45,40,38"	"19,8,17"	"138,137,182"	"52,96,145"	256	208	0.034753253	0.147966906	"0.658,0.802,0.645"	"0.683,0.537,0.505"	0.127
304	obscurus0801205	chrChromosome8	-	29619233	29619785	29622034	29622179	29616044	29616967	29623219	29623369	304	"6,18,6"	"4,10,4"	"70,41,128"	"71,23,89"	294	298	0.419783241	0.691403096	"0.603,0.646,0.603"	"0.5,0.644,0.593"	0.038
305	obscurus0400038	chrChromosome4	-	1526284	1526343	1527486	1529118	1526048	1526212	1534421	1534461	305	"2,0,4"	"1,6,0"	"4,1,12"	"6,0,2"	298	208	0.44793615	0.719502054	"0.583,0.0,1.0"	"0.318,1.0,0.807"	-0.181
306	obscurus2200258	chrChromosome22	+	6473813	6473881	6474221	6474300	6473542	6473631	6475574	6475685	306	"19,15,20"	"42,38,23"	"23,8,5"	"34,11,11"	217	228	0.59495485	0.83477909	"0.322,0.293,0.477"	"0.415,0.433,0.323"	-0.026
307	obscurus2200258	chrChromosome22	+	6474221	6474300	6475574	6475685	6473813	6473881	6475774	6475919	307	"43,32,36"	"31,33,17"	"29,11,13"	"53,24,21"	228	260	0.000316247	0.003953087	"0.613,0.525,0.707"	"0.384,0.343,0.414"	0.235
308	obscurus0800340	chrChromosome8	-	9361321	9361482	9361879	9361910	9361093	9361220	9361982	9362113	308	"6,23,38"	"71,92,112"	"4,3,0"	"17,5,4"	180	298	0.839003244	0.982026606	"0.123,0.293,0.36"	"0.28,0.498,0.0"	-0.001
309	obscurus1400004	chrChromosome14	-	147619	147878	154331	154433	147035	147317	158778	158884	309	"4,1,1"	"4,7,11"	"1,0,4"	"1,0,2"	251	298	1	1	"0.543,0.145,0.097"	"0.543,NA,0.704"	-0.362
310	obscurus0300656	chrChromosome3	+	18167453	18167555	18167969	18168015	18167129	18167300	18168105	18168272	310	"26,20,13"	"33,24,18"	"22,19,37"	"34,19,22"	251	195	0.340844968	0.624668879	"0.38,0.393,0.359"	"0.335,0.437,0.566"	-0.069
311	obscurus0100895	chrChromosome1	-	26708238	26708348	26708907	26709076	26708020	26708164	26709176	26709316	311	"7,408,391,057"	"477,530,749"	"13,031,084,873"	"1,027,972,876"	298	259	0.001147537	0.011077713	"0.574,0.579,0.551"	"0.524,0.492,0.464"	0.075
312	obscurus1200201	chrChromosome12	+	11273109	11273614	11274640	11274754	11271227	11271495	11274835	11275021	312	"44,41,18"	"49,43,49"	"354,164,357"	"382,277,442"	298	263	0.664021327	0.882757631	"0.442,0.457,0.245"	"0.45,0.343,0.416"	-0.022
313	obscurus2000659	chrChromosome20	+	19632030	19632312	19635187	19635310	19631822	19631871	19636326	19636443	313	"38,21,32"	"16,30,62"	"28,51,40"	"25,38,40"	298	272	0.527070111	0.782692441	"0.684,0.39,0.32"	"0.506,0.551,0.477"	-0.047
314	obscurus0300450	chrChromosome3	-	13746623	13746735	13747444	13747637	13746383	13746532	13747749	13747895	314	"803,657,672"	"620,651,562"	"682,671,671"	"789,905,872"	298	261	3.15E-05	0.000576531	"0.531,0.469,0.512"	"0.431,0.394,0.403"	0.095
315	obscurus0200765	chrChromosome2	-	28133017	28133093	28133345	28133416	28132421	28132484	28134082	28134200	315	"80,216,171,932"	"1,0,1"	"165,819,113,046"	"0,0,0"	220	225	1	1	"0.999,1.0,0.999"	"1.0,1.0,1.0"	-0.001
