ID	GeneID	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
223	obscurus0501004	chrChromosome5	-	27611352	27612671	27613780	27613853	27611038	27611209	27616406	27616488	223	"10,22,19"	"19,17,24"	"19,4,5"	"23,23,14"	222	298	0.085618133	0.262277899	"0.414,0.635,0.515"	"0.526,0.189,0.324"	0.175
224	obscurus0500984	chrChromosome5	-	26218622	26218703	26218802	26218899	26218455	26218541	26219024	26219095	224	"16,23,12"	"18,29,9"	"20,16,27"	"23,31,22"	246	230	0.734079755	0.95138466	"0.454,0.426,0.555"	"0.448,0.325,0.534"	0.043
225	obscurus1600027	chrChromosome16	+	1934498	1934627	1935996	1936063	1934288	1934418	1936228	1936280	225	"28,48,13"	"12,9,2"	"41,37,33"	"30,9,10"	278	216	0.192148908	0.4365197	"0.645,0.806,0.835"	"0.515,0.762,0.719"	0.097
226	obscurus0500896	chrChromosome5	-	21919985	21920201	21920752	21920824	21919315	21919487	21921793	21921904	226	"2,2,0"	"6,16,23"	"3,3,7"	"4,14,5"	221	298	0.001067969	0.012700168	"0.31,0.144,0.0"	"0.503,0.224,0.654"	-0.309
227	obscurus2100692	chrChromosome21	+	17355309	17355451	17355883	17355955	17354830	17354948	17356530	17356678	227	"555,413,588"	"45,11,10"	"103,626,125,283"	"35,43,74"	291	221	7.01E-06	0.000158139	"0.904,0.966,0.978"	"0.957,0.979,0.982"	-0.023
228	obscurus1200327	chrChromosome12	+	14256194	14256321	14256780	14256868	14255428	14255454	14256956	14257081	228	"167,149,97"	"124,134,108"	"256,155,163"	"162,155,158"	276	237	0.696931588	0.920940128	"0.536,0.488,0.435"	"0.576,0.462,0.47"	-0.016
229	obscurus1001062	chrChromosome10	+	22976155	22976227	22977915	22978031	22975911	22976068	22978147	22978383	229	"65,102,47"	"53,66,35"	"48,37,30"	"40,38,45"	221	265	0.055385678	0.194352136	"0.595,0.65,0.617"	"0.59,0.539,0.444"	0.096
230	obscurus0900373	chrChromosome9	+	18123974	18124028	18124762	18124868	18123707	18123766	18125122	18125234	230	"19,30,29"	"38,62,52"	"19,12,25"	"17,24,27"	203	255	0.094781402	0.275286615	"0.386,0.378,0.412"	"0.584,0.386,0.538"	-0.111
231	obscurus0500655	chrChromosome5	+	16904738	16904791	16905271	16905339	16904376	16904545	16905614	16905723	231	"3,14,23"	"4,24,15"	"6,3,3"	"2,2,0"	202	217	0.011574501	0.067754225	"0.446,0.385,0.622"	"0.763,0.617,1.0"	-0.309
232	obscurus0500627	chrChromosome5	+	16296019	16296122	16296616	16296646	16294972	16295094	16297002	16297114	232	"0,1,0"	"1,1,0"	"2,0,0"	"0,0,1"	252	179	1	1	"0.0,0.415,NA"	"1.0,NA,0.0"	-0.292
233	obscurus0801245	chrChromosome8	-	31824437	31824531	31834926	31835081	31824238	31824319	31835455	31835636	233	"4,23,33"	"3,26,11"	"49,45,37"	"37,35,48"	298	243	0.331342455	0.600047704	"0.521,0.419,0.71"	"0.519,0.512,0.386"	0.078
234	obscurus0801245	chrChromosome8	-	31824607	31824748	31835455	31835636	31824437	31824531	31838807	31838885	234	"3,17,34"	"12,33,37"	"53,51,50"	"47,53,55"	298	290	0.076193965	0.238614553	"0.196,0.334,0.472"	"0.523,0.484,0.469"	-0.158
235	obscurus0500574	chrChromosome5	-	15138888	15138921	15140424	15140463	15137495	15137627	15140580	15140691	235	"2,4,0"	"0,11,2"	"0,0,0"	"5,0,0"	188	182	1	1	"1.0,0.26,0.0"	"0.0,NA,NA"	0.42
236	obscurus0500574	chrChromosome5	-	15143142	15143306	15144177	15144729	15141922	15141976	15148499	15149444	236	"13,13,29"	"17,16,12"	"25,18,12"	"17,12,22"	298	298	0.825719982	0.995388471	"0.433,0.448,0.707"	"0.595,0.6,0.353"	0.013
237	obscurus1100723	chrChromosome11	+	22180427	22180526	22180934	22181078	22179339	22179486	22181470	22181519	237	"1,406,597,919,529"	"1,280,099,048,010"	"489,536,192,788"	"426,133,353,270"	248	293	0.447095803	0.721759676	"0.565,0.539,0.584"	"0.576,0.562,0.502"	0.016
238	obscurus0500411	chrChromosome5	-	12083513	12083588	12084201	12084358	12083056	12083222	12086010	12086092	238	"436,497,255"	"430,602,234"	"257,194,195"	"230,182,145"	298	224	0.073499316	0.230997851	"0.433,0.383,0.45"	"0.456,0.445,0.503"	-0.046
239	obscurus1300389	chrChromosome13	-	16811008	16811122	16820362	16820706	16791429	16791495	16824896	16824954	239	"109,165,69"	"101,112,54"	"94,168,136"	"87,185,115"	298	263	0.129350294	0.334788996	"0.488,0.565,0.53"	"0.488,0.445,0.511"	0.046
240	obscurus1100689	chrChromosome11	-	21699640	21699770	21701856	21701995	21698966	21699015	21704343	21704565	240	"7,3,10"	"7,4,7"	"9,4,6"	"5,18,7"	288	279	0.370516552	0.644376612	"0.492,0.421,0.581"	"0.636,0.177,0.454"	0.076
241	obscurus1000967	chrChromosome10	-	21441852	21441945	21442515	21442572	21441354	21441540	21442955	21443057	241	"146,61,45"	"445,253,231"	"34,42,23"	"108,52,143"	206	242	0.353354531	0.62440158	"0.278,0.221,0.186"	"0.27,0.487,0.159"	-0.077
242	obscurus1000967	chrChromosome10	-	21441852	21441945	21442955	21443057	21441354	21441540	21443958	21444122	242	"352,215,149"	"448,253,229"	"110,60,86"	"108,52,143"	251	242	0.437525328	0.713640309	"0.431,0.45,0.385"	"0.495,0.527,0.367"	-0.041
243	obscurus1000967	chrChromosome10	-	21442515	21442572	21442955	21443057	21441852	21441945	21443958	21444122	243	"353,212,152"	"165,101,63"	"111,60,86"	"45,16,35"	251	206	0.183808349	0.431336926	"0.637,0.633,0.664"	"0.669,0.755,0.669"	-0.053
244	obscurus1000967	chrChromosome10	-	21442955	21443057	21443958	21444122	21442515	21442572	21446150	21446211	244	"527,361,232"	"209,106,70"	"163,56,87"	"59,31,33"	298	251	0.235156224	0.498529477	"0.68,0.742,0.736"	"0.699,0.603,0.689"	0.056
245	obscurus0500138	chrChromosome5	-	3702071	3702142	3703046	3703152	3701918	3701990	3703625	3703728	245	"51,66,23"	"36,98,32"	"88,59,48"	"79,74,64"	255	220	0.945642513	1	"0.55,0.368,0.383"	"0.49,0.408,0.393"	0.003
246	obscurus0500138	chrChromosome5	-	3702071	3702142	3703625	3703728	3701918	3701990	3705296	3705359	246	"27,37,22"	"36,99,31"	"39,27,25"	"77,68,64"	252	220	0.298452366	0.561192483	"0.396,0.246,0.383"	"0.307,0.257,0.254"	0.069
247	obscurus0500138	chrChromosome5	-	3703046	3703152	3703625	3703728	3702071	3702142	3705296	3705359	247	"26,34,22"	"51,105,29"	"41,33,25"	"89,76,74"	252	255	0.568352612	0.818576594	"0.34,0.247,0.434"	"0.318,0.305,0.255"	0.048
248	obscurus0500044	chrChromosome5	+	1095695	1095815	1096430	1096603	1092920	1092989	1098520	1098653	248	"349,045,504,009"	"415,444,004,455"	"190,123,702,397"	"209,117,371,775"	269	298	0.015925632	0.083063832	"0.482,0.534,0.499"	"0.502,0.602,0.599"	-0.063
249	obscurus0500041	chrChromosome5	-	1007548	1007641	1012672	1012801	1005865	1005933	1016241	1016299	249	"3,7,0"	"0,0,0"	"32,8,16"	"2,3,5"	278	242	1	1	"1.0,1.0,NA"	"0.933,0.699,0.736"	0.211
250	obscurus0100365	chrChromosome1	-	11580500	11580587	11581536	11581656	11579808	11579896	11582048	11582163	250	"16,629,132,146,946"	"1,071,790,054,514"	"1,231,898,127,581"	"933,467,155,883"	269	236	0.167507508	0.406078807	"0.577,0.563,0.574"	"0.537,0.562,0.531"	0.028
251	obscurus0100365	chrChromosome1	-	11581536	11581656	11582048	11582163	11580500	11580587	11593525	11593660	251	"19,305,137,947,601"	"15,502,133,147,059"	"14,519,117,349,528"	"12,475,105,689,238"	264	269	0.869252661	1	"0.559,0.514,0.523"	"0.543,0.531,0.512"	0.003
252	obscurus0101594	chrChromosome1	-	44807979	44808065	44809279	44809366	44807743	44807864	44809579	44809623	252	"59,119,39"	"38,102,24"	"53,27,20"	"38,22,10"	236	235	0.752839805	0.9574392	"0.607,0.537,0.618"	"0.581,0.55,0.666"	-0.012
253	obscurus0401266	chrChromosome4	-	35106848	35106891	35107043	35107107	35106635	35106754	35107279	35107363	253	"88,117,65"	"60,92,52"	"66,42,19"	"51,32,23"	213	192	0.551101597	0.804420125	"0.569,0.534,0.53"	"0.538,0.542,0.427"	0.042
254	obscurus0401259	chrChromosome4	-	35057791	35057832	35058791	35058952	35057604	35057668	35059183	35059279	254	"339,340,216"	"71,46,35"	"145,172,109"	"18,19,22"	298	190	0.258889593	0.516605083	"0.753,0.825,0.797"	"0.837,0.852,0.76"	-0.025
255	obscurus0401216	chrChromosome4	-	33704745	33704858	33706011	33706127	33702982	33703131	33706206	33706394	255	"82,17,28"	"55,23,11"	"22,30,11"	"26,34,10"	265	262	0.166806336	0.405496066	"0.596,0.422,0.716"	"0.456,0.466,0.521"	0.097
256	obscurus0401109	chrChromosome4	-	31082752	31082926	31116565	31116739	31077633	31077807	31117213	31118157	256	"0,2,1"	"0,0,3"	"2,0,1"	"1,1,10"	298	298	1	1	"NA,1.0,0.25"	"0.667,0.0,0.091"	0.372
257	obscurus0102106	chrChromosome1	-	60090312	60090519	60093426	60093594	60089073	60089254	60094122	60094255	257	"7,24,19"	"25,27,21"	"20,18,34"	"19,20,25"	298	298	0.101714253	0.286886354	"0.219,0.471,0.475"	"0.513,0.474,0.576"	-0.133
258	obscurus0102106	chrChromosome1	-	60093426	60093594	60094122	60094255	60090312	60090519	60100078	60100137	258	"14,15,7"	"18,17,16"	"17,19,31"	"27,23,16"	282	298	0.30601649	0.571750554	"0.451,0.483,0.316"	"0.4,0.466,0.672"	-0.096
259	obscurus1801000	chrChromosome18	+	24269783	24269976	24270664	24270727	24269296	24269412	24270802	24271428	259	"7,14,2"	"1,2,2"	"7,1,4"	"1,2,2"	298	212	0.424578729	0.698908948	"0.833,0.833,0.416"	"0.833,0.262,0.587"	0.133
260	obscurus0401010	chrChromosome4	+	27884095	27884140	27888124	27888253	27878287	27878313	27898176	27898290	260	"3,4,1"	"6,1,2"	"4,4,1"	"28,6,8"	194	278	0.043398346	0.165447009	"0.417,0.851,0.417"	"0.17,0.489,0.152"	0.291
261	obscurus0101404	chrChromosome1	-	42298417	42298620	42298690	42298793	42298136	42298238	42298877	42299026	261	"387,155,46"	"304,94,40"	"551,300,278"	"634,201,221"	252	298	0.273604679	0.52800903	"0.601,0.661,0.576"	"0.507,0.638,0.598"	0.032
262	obscurus0400937	chrChromosome4	-	26571573	26571722	26571901	26571970	26569999	26570042	26572051	26572153	262	"15,8,3"	"34,76,25"	"15,7,3"	"66,9,20"	218	298	0.415413327	0.691046745	"0.376,0.126,0.141"	"0.237,0.515,0.17"	-0.093
263	obscurus1700305	chrChromosome17	+	8392065	8392213	8392860	8392951	8391825	8391958	8393775	8393943	263	"18,34,49"	"16,13,41"	"55,13,39"	"24,15,29"	297	240	0.986936028	1	"0.476,0.679,0.491"	"0.649,0.412,0.521"	0.021
264	obscurus1700836	chrChromosome17	-	23732022	23732145	23733741	23733868	23731516	23731613	23733944	23734089	264	"13,22,15"	"16,6,21"	"42,20,30"	"37,27,35"	276	272	0.466303021	0.730429779	"0.445,0.783,0.413"	"0.528,0.422,0.458"	0.078
265	obscurus1100530	chrChromosome11	+	18817250	18817304	18818206	18818324	18815492	18815754	18818433	18818658	265	"192,114,34"	"425,237,99"	"49,22,50"	"157,87,137"	203	267	0.024375607	0.111142662	"0.373,0.388,0.311"	"0.291,0.25,0.324"	0.069
266	obscurus0600511	chrChromosome6	-	13508799	13508870	13509178	13509368	13508623	13508712	13509448	13509513	266	"86,185,615"	"83,176,636"	"120,94,153"	"98,44,146"	298	220	0.093188105	0.272443628	"0.433,0.437,0.417"	"0.475,0.612,0.436"	-0.079
267	obscurus1600136	chrChromosome16	+	9967642	9967848	9967923	9968076	9967197	9967407	9968500	9969056	267	"950,493,737,372"	"864,492,587,023"	"210,419,531,779"	"199,412,461,478"	298	298	0.066651528	0.218042981	"0.524,0.503,0.512"	"0.513,0.611,0.546"	-0.044
268	obscurus1100007	chrChromosome11	+	685585	685628	691523	691616	683737	683807	691847	691960	268	"20,22,18"	"23,43,19"	"30,14,8"	"29,37,21"	192	242	0.449449995	0.721759676	"0.523,0.392,0.544"	"0.566,0.323,0.324"	0.082
269	obscurus1100007	chrChromosome11	+	701230	701334	704173	704280	696258	696396	704357	704423	269	"27,20,16"	"57,38,52"	"30,26,21"	"60,89,32"	253	256	0.890930927	1	"0.324,0.347,0.237"	"0.336,0.228,0.399"	-0.018
270	obscurus1100007	chrChromosome11	+	701230	701334	704357	704423	696258	696396	709041	709149	270	"27,20,18"	"16,31,8"	"28,26,21"	"33,10,10"	253	215	0.618260525	0.85921299	"0.589,0.354,0.657"	"0.419,0.688,0.641"	-0.049
271	obscurus0400507	chrChromosome4	-	18883056	18883155	18883270	18883365	18882727	18882838	18883791	18883852	271	"27,52,40"	"43,76,66"	"18,23,12"	"75,43,45"	244	248	0.003992703	0.031371242	"0.39,0.41,0.381"	"0.196,0.352,0.213"	0.14
272	obscurus0400388	chrChromosome4	+	16487725	16487863	16491020	16491158	16487245	16487387	16491828	16492015	272	"6,30,19"	"21,30,33"	"23,12,21"	"21,7,17"	287	287	0.030809583	0.128685746	"0.222,0.5,0.365"	"0.523,0.632,0.553"	-0.207
273	obscurus0101252	chrChromosome1	-	39377756	39377826	39381670	39381715	39375587	39375652	39403901	39403949	273	"19,10,5"	"14,6,3"	"4,1,4"	"13,16,15"	194	219	2.09E-06	5.26E-05	"0.605,0.653,0.653"	"0.258,0.066,0.231"	0.452
274	obscurus2100660	chrChromosome21	+	17028533	17028629	17028741	17028893	17028106	17028269	17030493	17030585	274	"129,113,35"	"233,164,70"	"17,55,25"	"27,61,41"	245	298	0.240452173	0.502531587	"0.402,0.456,0.378"	"0.434,0.523,0.426"	-0.049
275	obscurus0400672	chrChromosome4	+	22191087	22191204	22192480	22192597	22189371	22189441	22194710	22194859	275	"7,2,4"	"22,39,15"	"9,4,14"	"28,14,32"	266	266	0.044724994	0.168196557	"0.241,0.049,0.211"	"0.243,0.222,0.304"	-0.089
276	obscurus1700331	chrChromosome17	+	9055210	9055385	9055788	9055922	9053791	9053898	9056274	9056520	276	"92,93,61"	"81,97,73"	"96,93,88"	"81,71,117"	298	283	0.702528912	0.925487189	"0.519,0.477,0.442"	"0.53,0.554,0.417"	-0.021
277	obscurus0500777	chrChromosome5	-	19033951	19034075	19035565	19035707	19033433	19033560	19035975	19036103	277	"247,157,133"	"234,124,100"	"285,369,383"	"230,231,325"	291	273	0.362453862	0.632971973	"0.498,0.543,0.555"	"0.538,0.6,0.525"	-0.022
278	obscurus0500777	chrChromosome5	-	19034378	19034420	19035025	19035061	19033951	19034075	19035565	19035707	278	"7,1,4"	"19,21,12"	"6,4,15"	"7,6,15"	185	191	0.001432758	0.015009845	"0.276,0.047,0.256"	"0.469,0.408,0.508"	-0.269
279	obscurus0400188	chrChromosome4	+	10442757	10442825	10443001	10443124	10442378	10442437	10445686	10445744	279	"52,40,35"	"164,173,106"	"8,10,12"	"50,38,25"	217	272	0.706452182	0.927877493	"0.284,0.225,0.293"	"0.167,0.248,0.376"	0.004
280	obscurus0500787	chrChromosome5	-	19149003	19149035	19149235	19149376	19148392	19148487	19149484	19149555	280	"412,424,178"	"0,3,0"	"163,285,298"	"0,1,0"	290	181	1	1	"1.0,0.989,1.0"	"1.0,0.994,1.0"	-0.002
281	obscurus0400148	chrChromosome4	+	8353471	8353503	8364232	8364315	8352906	8353070	8368970	8369082	281	"2,7,12"	"0,17,34"	"0,0,0"	"0,0,3"	181	232	1	1	"1.0,0.345,0.311"	"NA,NA,0.0"	0.552
282	obscurus0400148	chrChromosome4	+	8364232	8364315	8368970	8369082	8353471	8353503	8371426	8371555	282	"1,12,28"	"0,15,33"	"2,1,0"	"4,1,5"	232	261	0.015952031	0.083063832	"1.0,0.474,0.488"	"0.36,0.529,0.0"	0.358
283	obscurus0800627	chrChromosome8	+	14546365	14546409	14547046	14547113	14546195	14546264	14548016	14548715	283	"50,43,18"	"181,191,85"	"5,7,5"	"25,39,16"	193	216	0.454961511	0.725300959	"0.236,0.201,0.192"	"0.183,0.167,0.259"	0.007
284	obscurus0400124	chrChromosome4	+	6910898	6911003	6911099	6911322	6910050	6910114	6912672	6912780	284	"300,330,148"	"496,501,286"	"171,159,161"	"242,314,276"	254	298	0.928540615	1	"0.415,0.436,0.378"	"0.453,0.373,0.406"	-0.001
285	obscurus0200002	chrChromosome2	+	244328	244457	251235	252179	242173	242309	256893	257058	285	"10,19,16"	"22,45,17"	"33,5,11"	"32,27,13"	278	298	0.874289639	1	"0.328,0.312,0.502"	"0.525,0.166,0.476"	-0.008
286	obscurus0500131	chrChromosome5	+	3603175	3603224	3603630	3603726	3602966	3603107	3603855	3604005	286	"31,57,20"	"103,143,71"	"30,14,10"	"44,61,47"	198	245	0.985734639	1	"0.271,0.33,0.258"	"0.458,0.221,0.208"	-0.009
287	obscurus0400068	chrChromosome4	-	3590531	3590620	3590693	3590801	3587170	3587286	3592621	3592745	287	"30,28,19"	"35,61,25"	"42,22,18"	"57,27,14"	257	238	0.2840563	0.54105962	"0.443,0.298,0.413"	"0.406,0.43,0.544"	-0.075
288	obscurus0400068	chrChromosome4	-	3590693	3590801	3592621	3592745	3590531	3590620	3593296	3593423	288	"45,48,42"	"45,52,34"	"72,36,20"	"73,32,18"	273	257	0.956204377	1	"0.485,0.465,0.538"	"0.481,0.514,0.511"	-0.006
289	obscurus2200028	chrChromosome22	-	425328	425361	427941	428082	423432	423678	428721	428931	289	"47,72,111"	"0,0,0"	"42,42,89"	"0,0,1"	290	182	1	1	"1.0,1.0,1.0"	"1.0,1.0,0.982"	0.006
290	obscurus0400715	chrChromosome4	+	22825642	22825758	22826116	22826222	22825252	22825356	22826304	22826377	290	"8,17,4"	"11,9,13"	"28,35,60"	"18,40,68"	265	255	0.575267124	0.825832087	"0.412,0.645,0.228"	"0.599,0.457,0.459"	-0.077
291	obscurus0600419	chrChromosome6	-	12286505	12286535	12295380	12295485	12286366	12286384	12297551	12297656	291	"53,37,28"	"2,3,6"	"8,0,5"	"0,0,0"	254	179	1	1	"0.949,0.897,0.767"	"1.0,NA,1.0"	-0.129
292	obscurus0600419	chrChromosome6	-	12295380	12295485	12297551	12297656	12286505	12286535	12297895	12297966	292	"51,40,40"	"3,1,6"	"9,4,2"	"0,0,0"	254	254	0.002297717	0.020845267	"0.944,0.976,0.87"	"1.0,1.0,1.0"	-0.07
293	obscurus1100879	chrChromosome11	-	25129020	25129065	25132085	25132154	25127634	25127683	25135106	25135144	293	"19,65,10"	"19,49,6"	"8,10,23"	"4,3,22"	218	194	0.5032122	0.766136222	"0.471,0.541,0.597"	"0.64,0.748,0.482"	-0.087
294	obscurus0300983	chrChromosome3	-	28827954	28828039	28852370	28852523	28827652	28827876	28852737	28852920	294	"36,46,49"	"16,29,39"	"178,170,161"	"116,139,153"	298	234	0.228751664	0.49353068	"0.639,0.555,0.497"	"0.546,0.49,0.452"	0.068
295	obscurus0300983	chrChromosome3	-	28827954	28828039	28852737	28852920	28827652	28827876	28853222	28853372	295	"42,67,50"	"16,28,39"	"227,182,133"	"122,139,153"	298	234	0.088877244	0.265526044	"0.673,0.653,0.502"	"0.594,0.507,0.406"	0.107
296	obscurus1400020	chrChromosome14	+	1166855	1166977	1169712	1169898	1161500	1161631	1181627	1181883	296	"3,23,2"	"1,9,2"	"2,3,10"	"10,2,9"	271	298	0.041117716	0.159399074	"0.767,0.738,0.524"	"0.18,0.623,0.55"	0.225
297	obscurus1000017	chrChromosome10	+	343038	343186	343723	343870	342822	342909	343960	344023	297	"191,152,128"	"260,212,157"	"106,44,68"	"130,108,131"	297	296	0.101093422	0.286100496	"0.423,0.417,0.448"	"0.448,0.289,0.341"	0.07
298	obscurus1200278	chrChromosome12	-	13337208	13337254	13338145	13338227	13337062	13337117	13338580	13338687	298	"42,46,45"	"12,15,14"	"132,85,146"	"42,66,123"	231	195	0.010910704	0.065315779	"0.747,0.721,0.731"	"0.726,0.521,0.501"	0.15
299	obscurus1200278	chrChromosome12	-	13337335	13337394	13338145	13338227	13337208	13337254	13338580	13338687	299	"51,43,44"	"21,24,22"	"134,89,156"	"52,92,145"	231	208	0.106768598	0.296415244	"0.686,0.617,0.643"	"0.699,0.466,0.492"	0.096
300	obscurus1200278	chrChromosome12	-	13337335	13337394	13338580	13338687	13337208	13337254	13338994	13339046	300	"57,31,48"	"20,22,22"	"138,137,182"	"52,96,145"	256	208	0.317525025	0.584362969	"0.698,0.534,0.639"	"0.683,0.537,0.505"	0.049
301	obscurus0800979	chrChromosome8	-	21414176	21414358	21414628	21414713	21413378	21413450	21416435	21416557	301	"63,21,23"	"35,19,19"	"32,9,7"	"38,10,9"	234	298	0.050189868	0.181430833	"0.696,0.585,0.607"	"0.517,0.534,0.498"	0.113
302	obscurus0300861	chrChromosome3	+	23897696	23897774	23900051	23900113	23897137	23897364	23900989	23901091	302	"30,26,19"	"24,23,17"	"19,14,20"	"23,16,14"	227	211	0.57339976	0.824496387	"0.537,0.512,0.51"	"0.434,0.449,0.57"	0.035
303	obscurus0801205	chrChromosome8	-	29619233	29619785	29622034	29622179	29616044	29616967	29623219	29623369	303	"1,2,2"	"1,4,0"	"70,41,128"	"71,23,89"	294	298	0.726262458	0.945430419	"0.503,0.336,1.0"	"0.5,0.644,0.593"	0.034
304	obscurus2200258	chrChromosome22	+	6473813	6473881	6474221	6474300	6473542	6473631	6475574	6475685	304	"12,19,15"	"32,20,13"	"23,8,5"	"34,11,11"	217	228	0.680489889	0.906510398	"0.283,0.5,0.548"	"0.415,0.433,0.323"	0.053
305	obscurus2200258	chrChromosome22	+	6474221	6474300	6475574	6475685	6473813	6473881	6475774	6475919	305	"23,36,7"	"25,56,32"	"29,11,13"	"53,24,21"	228	260	0.968811748	1	"0.512,0.423,0.2"	"0.384,0.343,0.414"	-0.002
306	obscurus1500020	chrChromosome15	+	854196	854256	854324	854393	852565	852601	859061	859266	306	"10,5,9"	"10,7,11"	"6,2,10"	"17,13,22"	209	218	0.018621606	0.093595933	"0.511,0.427,0.46"	"0.269,0.138,0.322"	0.223
307	obscurus0300656	chrChromosome3	+	18167453	18167555	18167969	18168015	18167129	18167300	18168105	18168272	307	"15,20,32"	"23,10,17"	"22,19,37"	"34,19,22"	251	195	0.483779647	0.746887876	"0.336,0.608,0.594"	"0.335,0.437,0.566"	0.067
308	obscurus1200201	chrChromosome12	+	11273109	11273614	11274640	11274754	11271227	11271495	11274835	11275021	308	"150,34,47"	"169,77,40"	"354,164,357"	"382,277,442"	298	263	0.993998555	1	"0.439,0.28,0.509"	"0.45,0.343,0.416"	0.006
309	obscurus2000487	chrChromosome20	-	15936372	15936431	15936506	15936617	15936244	15936293	15936731	15936800	309	"34,53,24"	"30,30,19"	"21,24,34"	"0,9,0"	260	208	1.47E-06	3.81E-05	"0.476,0.586,0.503"	"1.0,0.681,1.0"	-0.372
310	obscurus0600165	chrChromosome6	+	4572519	4572670	4573905	4573992	4572056	4572200	4574300	4574462	310	"95,89,45"	"58,67,29"	"52,33,65"	"29,19,33"	298	236	0.247201333	0.505900402	"0.565,0.513,0.551"	"0.587,0.579,0.609"	-0.049
311	obscurus1000372	chrChromosome10	+	11816806	11816902	11818481	11818548	11816038	11816187	11818631	11818789	311	"205,155,109"	"147,118,90"	"107,45,63"	"68,45,58"	245	216	0.687395363	0.913758187	"0.551,0.537,0.516"	"0.581,0.469,0.489"	0.022
312	obscurus0200036	chrChromosome2	+	3519661	3519742	3520891	3521034	3519536	3519590	3526894	3527117	312	"109,169,46"	"292,309,152"	"78,38,39"	"153,72,53"	230	292	0.066651775	0.218042981	"0.322,0.41,0.278"	"0.393,0.401,0.483"	-0.089
313	obscurus0200036	chrChromosome2	+	3527218	3527306	3530847	3530938	3526894	3527117	3531297	3531430	313	"186,252,94"	"138,121,81"	"109,45,36"	"94,55,34"	237	240	0.031420201	0.130423477	"0.577,0.678,0.54"	"0.54,0.453,0.517"	0.095
314	obscurus0300450	chrChromosome3	-	13746623	13746735	13747444	13747637	13746383	13746532	13747749	13747895	314	"444,320,306"	"384,344,233"	"682,671,671"	"789,905,872"	298	261	0.000664538	0.008996824	"0.503,0.449,0.535"	"0.431,0.394,0.403"	0.086
316	obscurus0600061	chrChromosome6	+	1869485	1869587	1871884	1871941	1867259	1867393	1873704	1873833	316	"11,11,0"	"1,12,4"	"16,18,27"	"3,13,3"	251	206	0.141037986	0.353599508	"0.9,0.429,0.0"	"0.814,0.532,0.881"	-0.299
317	obscurus0300799	chrChromosome3	+	22116313	22116370	22116868	22117048	22115550	22115609	22118049	22118291	317	"0,0,0"	"0,5,0"	"2,0,0"	"3,2,0"	206	298	1	1	"NA,0.0,NA"	"0.491,0.0,NA"	-0.245
318	obscurus0101316	chrChromosome1	+	40687451	40687627	40687865	40687953	40687314	40687368	40688170	40688317	318	"181,801,815,615,761"	"702,963,615,767"	"9,798,987,611,618"	"344,516,281,817"	298	237	2.35E-05	0.000459074	"0.673,0.694,0.685"	"0.693,0.828,0.836"	-0.102
319	obscurus0101316	chrChromosome1	+	40687865	40687953	40688170	40688317	40687451	40687627	40688401	40688587	319	"10,865,100,348,615"	"174,651,531,514,682"	"492,534,183,460"	"791,744,294,974"	237	296	0.183766734	0.431336926	"0.437,0.45,0.423"	"0.437,0.491,0.465"	-0.028
320	obscurus1001236	chrChromosome10	+	32153573	32153643	32155721	32155837	32146759	32146818	32184452	32184526	320	"28,22,6"	"36,32,28"	"77,29,16"	"184,78,54"	219	265	0.298237308	0.561192483	"0.485,0.454,0.206"	"0.336,0.31,0.264"	0.078
321	obscurus1001236	chrChromosome10	+	32155721	32155837	32184452	32184526	32153573	32153643	32184636	32184729	321	"33,40,26"	"30,30,8"	"171,70,43"	"98,40,23"	265	223	0.666280753	0.89753587	"0.481,0.529,0.732"	"0.595,0.596,0.611"	-0.02
322	obscurus1001236	chrChromosome10	+	32187059	32187176	32207620	32207700	32186822	32186881	32218971	32219072	322	"25,39,30"	"19,16,16"	"145,99,54"	"130,69,52"	266	229	0.053590087	0.189394684	"0.531,0.677,0.617"	"0.49,0.553,0.472"	0.103
323	obscurus1001236	chrChromosome10	+	32207620	32207700	32218971	32219072	32187059	32187176	32219146	32219271	323	"20,31,16"	"20,10,12"	"93,57,37"	"110,74,27"	229	250	0.070300067	0.224145141	"0.522,0.772,0.593"	"0.48,0.457,0.599"	0.117
324	obscurus1001236	chrChromosome10	+	32207620	32207700	32219891	32220036	32187059	32187176	32220204	32220308	324	"24,34,16"	"52,60,25"	"97,61,37"	"207,126,84"	229	294	0.463667738	0.730429779	"0.372,0.421,0.451"	"0.376,0.383,0.361"	0.041
325	obscurus1001236	chrChromosome10	+	32218971	32219072	32219146	32219271	32207620	32207700	32219891	32220036	325	"25,21,16"	"39,22,18"	"121,68,52"	"168,58,44"	250	274	0.411134859	0.686525001	"0.413,0.511,0.493"	"0.441,0.562,0.564"	-0.05
326	obscurus1001027	chrChromosome10	-	22153008	22153104	22153193	22153287	22152811	22152915	22153650	22153678	326	"22,107,145"	"25,113,199"	"15,4,7"	"25,18,18"	243	245	0.011368815	0.067598358	"0.47,0.488,0.424"	"0.377,0.183,0.282"	0.18
