ID	GeneID	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
249	obscurus1200327	chrChromosome12	+	14256194	14256321	14256780	14256868	14255428	14255454	14256956	14257081	249	"650,480,286"	"431,286,213"	"254,157,101"	"205,196,98"	276	237	0.00148985	0.016483449	"0.564,0.59,0.536"	"0.515,0.408,0.469"	0.099
250	obscurus0900373	chrChromosome9	+	18123974	18124028	18124762	18124868	18123707	18123766	18125122	18125234	250	"116,214,79"	"288,47,183"	"80,120,33"	"93,162,72"	203	255	0.531605483	0.748132208	"0.336,0.851,0.352"	"0.519,0.482,0.365"	0.058
251	obscurus0201559	chrChromosome2	-	45070636	45070794	45071566	45071646	45069538	45069640	45072244	45072315	251	"24,3,13"	"49,14,22"	"12,11,1"	"31,33,6"	229	298	0.40119702	0.646891319	"0.389,0.218,0.435"	"0.335,0.303,0.178"	0.075
252	obscurus0500699	chrChromosome5	+	17558957	17559084	17559272	17559354	17556530	17556680	17559440	17559635	252	"7,2,13"	"13,21,8"	"11,8,8"	"7,14,12"	276	231	0.331340563	0.580124892	"0.311,0.074,0.576"	"0.568,0.324,0.358"	-0.096
253	obscurus0300513	chrChromosome3	-	15196386	15196490	15197221	15197322	15195933	15196051	15198674	15198887	253	"1,260,297,704"	"13,081,137,787"	"375,217,137"	"501,371,174"	250	253	0.600871175	0.79504583	"0.494,0.209,0.475"	"0.431,0.372,0.443"	-0.023
254	obscurus0300513	chrChromosome3	-	15207987	15208083	15213446	15213545	15205926	15206055	15236063	15236327	254	"911,534,630"	"871,396,572"	"493,304,121"	"406,249,116"	248	245	0.834661698	0.956000182	"0.508,0.571,0.521"	"0.545,0.547,0.508"	0
255	obscurus2100036	chrChromosome21	+	2262558	2262644	2265940	2266037	2249853	2249995	2267109	2267282	255	"16,5,10"	"22,12,19"	"7,10,9"	"12,9,9"	235	246	0.282405036	0.530978853	"0.432,0.304,0.355"	"0.379,0.538,0.511"	-0.112
256	obscurus0801245	chrChromosome8	-	31817536	31817705	31820417	31820507	31815742	31815795	31820748	31820922	256	"73,32,70"	"147,120,115"	"133,187,91"	"119,228,80"	239	298	3.27E-05	0.000773106	"0.382,0.25,0.431"	"0.582,0.506,0.586"	-0.204
257	obscurus0801245	chrChromosome8	-	31820417	31820507	31820748	31820922	31817536	31817705	31824238	31824319	257	"146,204,129"	"74,30,82"	"232,327,141"	"83,104,60"	298	239	0.89741953	1	"0.613,0.845,0.558"	"0.692,0.716,0.653"	-0.015
258	obscurus0500598	chrChromosome5	+	15535486	15535608	15539404	15539559	15520660	15520724	15539972	15540094	258	"24,37,46"	"34,45,34"	"24,44,23"	"36,66,27"	271	298	0.231312913	0.47169692	"0.437,0.475,0.598"	"0.423,0.423,0.484"	0.06
259	obscurus0500574	chrChromosome5	-	15138888	15138921	15140424	15140463	15137495	15137627	15140580	15140691	259	"2,0,0"	"20,13,18"	"5,3,0"	"2,4,0"	188	182	1	1	"0.088,0.0,0.0"	"0.708,0.421,NA"	-0.535
260	obscurus0600782	chrChromosome6	+	16791269	16791454	16791730	16791832	16790872	16790948	16792310	16792364	260	"1,368,196,660"	"368,166,267"	"226,321,421"	"75,54,178"	298	251	0.093126373	0.267807899	"0.758,0.499,0.676"	"0.717,0.834,0.666"	-0.095
261	obscurus0500447	chrChromosome5	+	12717562	12717599	12717940	12718003	12717385	12717468	12718336	12718570	261	"22,6,4"	"14,11,8"	"11,14,8"	"18,11,9"	186	212	0.963512488	1	"0.642,0.383,0.363"	"0.411,0.592,0.503"	-0.039
262	obscurus1700640	chrChromosome17	-	15256882	15256988	15257311	15257407	15256192	15256250	15259665	15259978	262	"340,60,415"	"555,295,381"	"35,43,61"	"45,38,87"	245	255	0.137639955	0.347440664	"0.389,0.175,0.531"	"0.447,0.541,0.422"	-0.105
263	obscurus0500372	chrChromosome5	+	11304930	11305020	11306139	11306298	11304673	11304807	11306391	11306556	263	"46,51,86"	"133,45,102"	"103,94,165"	"261,283,509"	239	298	0.007646627	0.051306397	"0.301,0.586,0.512"	"0.33,0.293,0.288"	0.163
264	obscurus1300389	chrChromosome13	-	16791429	16791495	16811008	16811122	16789988	16790024	16820362	16820706	264	"23,36,25"	"9,4,12"	"30,30,21"	"13,16,22"	263	215	0.039765262	0.156651034	"0.676,0.88,0.63"	"0.654,0.605,0.438"	0.163
265	obscurus1000967	chrChromosome10	-	21442515	21442572	21442955	21443057	21441852	21441945	21443958	21444122	265	"152,98,98"	"76,16,89"	"35,60,76"	"6,21,40"	251	206	0.538403402	0.751832215	"0.621,0.834,0.475"	"0.827,0.701,0.609"	-0.069
266	obscurus1000967	chrChromosome10	-	21442515	21442572	21443958	21444122	21441852	21441945	21446150	21446211	266	"278,129,213"	"50,9,65"	"36,61,129"	"6,21,40"	298	206	0.081104734	0.251984242	"0.794,0.908,0.694"	"0.806,0.668,0.69"	0.077
267	obscurus0500156	chrChromosome5	-	4209899	4210019	4210314	4210434	4209441	4209570	4210745	4210859	267	"12,0,2"	"10,3,1"	"4,10,4"	"6,11,5"	269	269	0.796597653	0.935058193	"0.545,0.0,0.667"	"0.4,0.476,0.444"	-0.036
268	obscurus0500138	chrChromosome5	-	3703046	3703152	3703625	3703728	3702071	3702142	3705296	3705359	268	"129,43,113"	"118,194,136"	"24,47,25"	"40,61,36"	252	255	0.624401835	0.813756778	"0.525,0.183,0.457"	"0.378,0.438,0.413"	-0.021
269	obscurus0500138	chrChromosome5	-	3703625	3703728	3705296	3705359	3703046	3703152	3706701	3706788	269	"55,13,25"	"158,92,113"	"16,16,15"	"25,26,23"	212	252	0.000210615	0.003221166	"0.293,0.144,0.208"	"0.432,0.422,0.437"	-0.215
270	obscurus1401032	chrChromosome14	+	29352960	29353089	29353912	29354049	29352693	29352880	29354745	29354901	270	"136,154,86"	"113,228,144"	"98,106,35"	"108,115,66"	278	286	0.969022408	1	"0.553,0.41,0.381"	"0.483,0.487,0.353"	0.007
271	obscurus2200016	chrChromosome22	-	229082	229221	229466	229598	226468	227274	229696	229895	271	"279,27,254"	"713,381,613"	"264,274,294"	"466,515,415"	281	288	3.38E-05	0.000780763	"0.286,0.068,0.298"	"0.367,0.353,0.421"	-0.163
272	obscurus0500060	chrChromosome5	-	1574918	1574995	1583021	1583114	1574647	1574848	1583847	1583947	272	"12,7,16"	"7,4,9"	"15,28,15"	"7,31,25"	242	226	0.127619536	0.328525538	"0.616,0.62,0.624"	"0.667,0.458,0.359"	0.125
273	obscurus0500044	chrChromosome5	+	1095695	1095815	1096430	1096603	1092920	1092989	1098520	1098653	273	"406,038,153,339"	"47,906,083,024"	"637,787,704,463"	"462,465,743,622"	269	298	0.320665901	0.566631559	"0.484,0.874,0.55"	"0.604,0.596,0.577"	0.044
274	obscurus1700369	chrChromosome17	+	9633420	9633569	9634775	9634896	9631450	9631663	9635518	9635719	274	"4,0,8"	"1,0,0"	"24,9,8"	"0,0,0"	298	270	1	1	"0.784,NA,1.0"	"1.0,1.0,1.0"	-0.108
275	obscurus0401259	chrChromosome4	-	35057791	35057832	35058791	35058952	35057604	35057668	35059183	35059279	275	"34,0,50"	"10,10,10"	"63,65,54"	"2,10,7"	298	190	0.003684429	0.032750483	"0.684,0.0,0.761"	"0.953,0.806,0.831"	-0.382
276	obscurus0500373	chrChromosome5	+	11327187	11327345	11329537	11329620	11314431	11314543	11334594	11334719	276	"286,118,198"	"182,196,96"	"79,105,31"	"60,76,11"	298	232	0.450060985	0.682308198	"0.55,0.319,0.616"	"0.506,0.518,0.687"	-0.075
277	obscurus1100916	chrChromosome11	-	26360498	26360570	26360642	26360710	26360293	26360362	26361411	26361498	277	"76,68,40"	"35,37,40"	"19,49,12"	"19,49,19"	217	221	0.028544645	0.124453336	"0.689,0.652,0.505"	"0.505,0.505,0.391"	0.148
278	obscurus0401152	chrChromosome4	+	31921289	31921463	31927357	31927531	31917910	31918854	31930306	31930480	278	"1,1,0"	"0,1,0"	"3,0,0"	"1,37,0"	298	298	1	1	"1.0,0.5,NA"	"0.75,0.0,NA"	0.375
279	obscurus0401109	chrChromosome4	-	31077633	31077807	31082752	31082926	31075583	31075757	31084806	31084980	279	"0,1,3"	"0,4,1"	"0,4,13"	"1,0,1"	298	298	1	1	"NA,0.2,0.75"	"0.0,1.0,0.929"	-0.168
280	obscurus0401109	chrChromosome4	-	31082752	31082926	31116565	31116739	31077633	31077807	31117213	31118157	280	"0,4,9"	"4,5,1"	"7,0,11"	"0,0,7"	298	298	1	1	"0.0,0.444,0.9"	"1.0,NA,0.611"	-0.357
281	obscurus0102106	chrChromosome1	-	60090312	60090519	60093426	60093594	60089073	60089254	60094122	60094255	281	"27,40,10"	"80,2,55"	"34,41,45"	"54,52,91"	298	298	0.54723231	0.757818379	"0.252,0.952,0.154"	"0.386,0.441,0.331"	0.067
282	obscurus0102106	chrChromosome1	-	60093426	60093594	60094122	60094255	60090312	60090519	60100078	60100137	282	"83,63,23"	"38,31,39"	"32,46,54"	"27,40,69"	282	298	0.269451979	0.516904025	"0.698,0.682,0.384"	"0.556,0.549,0.453"	0.069
283	obscurus0401010	chrChromosome4	+	27878287	27878313	27888124	27888253	27866268	27866360	27898176	27898290	283	"3,1,0"	"5,2,4"	"0,1,0"	"11,7,6"	175	278	0.057339194	0.203524783	"0.488,0.443,0.0"	"0.0,0.185,0.0"	0.249
284	obscurus0700014	chrChromosome7	-	422967	423066	424595	424660	415319	415454	426013	426093	284	"3,1,3"	"11,3,1"	"5,2,0"	"23,24,3"	214	248	0.086689	0.258250114	"0.24,0.279,0.777"	"0.201,0.088,0.0"	0.336
285	obscurus1200612	chrChromosome12	+	18186214	18186342	18186829	18186917	18185917	18186066	18186997	18187217	285	"243,266,199"	"173,75,126"	"224,205,347"	"244,181,308"	277	237	0.001338205	0.015293768	"0.546,0.752,0.575"	"0.44,0.492,0.491"	0.15
286	obscurus1200612	chrChromosome12	+	18186437	18186531	18186829	18186917	18186214	18186342	18186997	18187217	286	"179,126,119"	"174,75,126"	"141,133,264"	"244,180,308"	243	237	0.003472026	0.031399192	"0.501,0.621,0.479"	"0.36,0.419,0.455"	0.122
287	obscurus1700305	chrChromosome17	+	8392065	8392213	8392860	8392951	8391825	8391958	8393775	8393943	287	"98,102,47"	"48,36,23"	"71,51,33"	"48,33,35"	297	240	0.006658694	0.047078343	"0.623,0.696,0.623"	"0.544,0.555,0.432"	0.137
288	obscurus0400846	chrChromosome4	+	24414007	24414095	24414632	24414702	24413733	24413880	24414821	24414948	288	"746,776,573"	"601,195,502"	"15,4,6"	"13,6,1"	237	219	0.718642088	0.888817528	"0.534,0.786,0.513"	"0.516,0.381,0.847"	0.03
289	obscurus1801107	chrChromosome18	+	27668344	27668394	27668725	27668794	27667875	27667961	27668872	27668925	289	"96,55,57"	"122,193,41"	"56,93,60"	"107,105,73"	199	218	0.786658393	0.927232797	"0.463,0.238,0.604"	"0.364,0.492,0.474"	-0.008
290	obscurus1300452	chrChromosome13	-	18453728	18453963	18466250	18466792	18436036	18436129	18468136	18468431	290	"22,20,16"	"26,44,31"	"25,20,7"	"33,35,7"	298	298	0.51656918	0.738345865	"0.458,0.312,0.34"	"0.431,0.364,0.5"	-0.062
291	obscurus0600881	chrChromosome6	-	17607668	17607735	17608224	17608391	17606430	17606494	17608460	17608613	291	"122,52,110"	"0,0,2"	"305,149,175"	"0,0,0"	298	216	1	1	"1.0,1.0,0.976"	"1.0,1.0,1.0"	-0.008
293	obscurus1100007	chrChromosome11	+	685585	685628	691523	691616	683737	683807	691847	691960	293	"28,23,34"	"67,32,32"	"46,83,36"	"79,140,42"	192	242	0.868965622	0.978056544	"0.345,0.475,0.573"	"0.423,0.428,0.519"	0.008
294	obscurus1100007	chrChromosome11	+	701230	701334	704173	704280	696258	696396	704357	704423	294	"89,22,29"	"110,4,49"	"70,156,56"	"130,244,105"	253	256	0.081780625	0.252379376	"0.45,0.848,0.375"	"0.353,0.393,0.351"	0.192
295	obscurus0400507	chrChromosome4	-	18883056	18883155	18883270	18883365	18882727	18882838	18883791	18883852	295	"64,74,36"	"88,35,66"	"39,47,19"	"60,75,24"	244	248	0.257761	0.507245063	"0.425,0.682,0.357"	"0.398,0.389,0.446"	0.077
296	obscurus0500457	chrChromosome5	+	12923712	12923808	12924531	12924721	12923488	12923552	12925297	12925435	296	"95,213,88"	"175,139,123"	"123,90,124"	"207,190,267"	245	298	0.022930386	0.11162224	"0.398,0.651,0.465"	"0.42,0.366,0.361"	0.122
297	obscurus1800890	chrChromosome18	+	20313068	20313144	20314251	20314424	20312190	20312399	20314499	20314609	297	"221,186,116"	"236,232,171"	"2,33,39"	"0,53,47"	225	298	0.677430825	0.852939537	"0.554,0.515,0.473"	"1.0,0.452,0.524"	-0.145
298	obscurus0400415	chrChromosome4	-	16922615	16922674	16922767	16922861	16922435	16922518	16923616	16923679	298	"31,2,48"	"41,45,19"	"77,80,69"	"53,99,59"	243	208	0.170084858	0.391345692	"0.393,0.037,0.684"	"0.554,0.409,0.5"	-0.116
299	obscurus0400388	chrChromosome4	+	16487725	16487863	16491020	16491158	16487245	16487387	16491828	16492015	299	"141,124,128"	"119,113,109"	"46,79,38"	"43,43,68"	287	287	0.687516093	0.861465948	"0.542,0.523,0.54"	"0.517,0.648,0.358"	0.027
300	obscurus0400387	chrChromosome4	-	16479824	16479971	16480334	16480545	16479427	16479585	16480906	16481038	300	"11,801,115,496,843"	"9,978,142,476,465"	"6,962,104,008,180"	"7,285,111,517,596"	298	296	0.846809006	0.965659392	"0.54,0.446,0.513"	"0.487,0.481,0.517"	0.005
301	obscurus0000184	chrContig12	+	302913	303036	304524	304635	302559	302681	305027	305212	301	"2,0,4"	"11,7,6"	"7,14,6"	"10,9,12"	272	260	0.011019704	0.067254479	"0.148,0.0,0.389"	"0.401,0.598,0.323"	-0.262
302	obscurus0000184	chrContig12	+	304524	304635	305027	305212	302913	303036	307035	307321	302	"0,1,2"	"16,3,23"	"3,7,1"	"47,13,20"	260	298	0.025532538	0.118543925	"0.0,0.276,0.091"	"0.068,0.382,0.054"	-0.046
303	obscurus1100898	chrChromosome11	-	25357600	25357752	25358021	25358099	25357041	25357211	25359190	25359360	303	"575,104,502"	"1,250,269,778"	"7,691,635,266"	"10,082,428,411"	227	298	0.005132907	0.039251641	"0.377,0.337,0.459"	"0.5,0.469,0.459"	-0.085
304	obscurus0400672	chrChromosome4	+	22191087	22191204	22192480	22192597	22189371	22189441	22194710	22194859	304	"31,22,11"	"34,15,17"	"53,31,30"	"53,52,67"	266	266	0.189349382	0.415450122	"0.477,0.595,0.393"	"0.5,0.373,0.309"	0.094
305	obscurus0400672	chrChromosome4	+	22191087	22191204	22194710	22194859	22189371	22189441	22194963	22195116	305	"17,12,6"	"69,59,38"	"33,23,20"	"96,76,98"	266	298	0.179669219	0.404305249	"0.216,0.186,0.15"	"0.278,0.253,0.186"	-0.055
306	obscurus0400345	chrChromosome4	+	14983152	14983455	14983547	14983763	14982996	14983074	14983872	14984016	306	"336,220,671,888"	"34,499,881,849"	"425,832,823,428"	"481,229,524,381"	298	298	0.049170416	0.184570045	"0.494,0.677,0.505"	"0.469,0.526,0.439"	0.081
307	obscurus0400344	chrChromosome4	-	14979946	14980023	14980262	14980330	14977692	14977737	14980406	14980619	307	"26,1,11"	"18,14,15"	"7,14,14"	"19,14,12"	217	226	0.574380982	0.770782222	"0.601,0.069,0.433"	"0.277,0.51,0.549"	-0.078
308	obscurus0500777	chrChromosome5	-	19034378	19034420	19035025	19035061	19033951	19034075	19035565	19035707	308	"1,2,3"	"15,4,10"	"5,4,5"	"2,2,2"	185	191	2.14E-05	0.000543335	"0.064,0.34,0.236"	"0.721,0.674,0.721"	-0.492
309	obscurus0500040	chrChromosome5	+	984403	984496	986216	986260	976218	976302	986722	986783	309	"0,0,0"	"0,0,3"	"0,0,6"	"0,0,2"	242	193	1	1	"NA,NA,0.0"	"NA,NA,0.705"	-0.705
310	obscurus0400140	chrChromosome4	+	8128602	8129029	8130730	8130832	8126461	8126609	8131042	8131131	310	"39,38,27"	"30,7,16"	"15,30,24"	"12,26,9"	298	251	0.36865995	0.613450157	"0.523,0.821,0.587"	"0.513,0.493,0.692"	0.078
311	obscurus0400140	chrChromosome4	+	8128602	8129029	8131042	8131131	8126461	8126609	8132350	8132451	311	"35,37,27"	"11,11,8"	"15,29,14"	"12,27,6"	298	238	0.005010685	0.038600831	"0.718,0.729,0.729"	"0.5,0.462,0.651"	0.188
312	obscurus0400188	chrChromosome4	+	10442757	10442825	10443001	10443124	10442378	10442437	10445686	10445744	312	"39,2,41"	"107,46,80"	"25,49,51"	"63,104,95"	217	272	0.087630946	0.258909613	"0.314,0.052,0.391"	"0.332,0.371,0.402"	-0.116
313	obscurus0400188	chrChromosome4	+	10446610	10446725	10448329	10448434	10445686	10445744	10448619	10448711	313	"88,35,67"	"42,1,55"	"48,78,71"	"29,45,69"	264	254	0.066624781	0.229319017	"0.668,0.971,0.54"	"0.614,0.625,0.497"	0.148
314	obscurus1400404	chrChromosome14	-	14531899	14532094	14532237	14532299	14531624	14531736	14532771	14532847	314	"67,5,48"	"126,22,86"	"40,56,33"	"73,96,48"	211	298	0.338311395	0.584885579	"0.429,0.243,0.441"	"0.436,0.452,0.493"	-0.089
315	obscurus1600016	chrChromosome16	-	1308613	1308690	1336086	1336132	1305293	1305438	1352433	1352531	315	"8,0,8"	"5,2,29"	"4,4,3"	"6,15,10"	195	226	0.788147878	0.927232797	"0.65,0.0,0.242"	"0.436,0.236,0.258"	-0.013
316	obscurus1600016	chrChromosome16	-	1336086	1336132	1352433	1352531	1308613	1308690	1389982	1390003	316	"8,1,21"	"8,1,13"	"9,19,13"	"2,6,2"	247	195	0.008460358	0.055338194	"0.441,0.441,0.56"	"0.78,0.714,0.837"	-0.296
317	obscurus0800627	chrChromosome8	+	14546726	14546792	14547046	14547113	14546365	14546409	14548016	14548715	317	"2,0,3"	"13,26,50"	"9,1,10"	"86,38,43"	215	216	0.027185903	0.123464361	"0.134,0.0,0.057"	"0.095,0.026,0.189"	-0.04
318	obscurus0400131	chrChromosome4	-	7134274	7134437	7137977	7138204	7133591	7133669	7139236	7139397	318	"164,50,88"	"753,633,377"	"237,317,416"	"157,815,731,878"	298	298	0.285970218	0.533947983	"0.179,0.073,0.189"	"0.131,0.168,0.181"	-0.013
319	obscurus2100023	chrChromosome21	-	1881382	1881466	1882753	1882822	1879652	1879699	1887402	1887561	319	"8,25,3"	"11,9,4"	"9,9,8"	"11,4,6"	218	233	0.952323001	1	"0.437,0.748,0.445"	"0.467,0.706,0.588"	-0.044
320	obscurus0300292	chrChromosome3	+	9663004	9663078	9664370	9664425	9662731	9662803	9664531	9664573	320	"17,20,9"	"17,4,13"	"38,23,45"	"15,16,33"	223	204	0.736935888	0.899546154	"0.478,0.821,0.388"	"0.699,0.568,0.555"	-0.045
321	obscurus0400010	chrChromosome4	-	422456	422554	425902	426046	421635	421785	453598	453653	321	"0,0,11"	"217,19,218"	"2,3,2"	"196,235,166"	293	247	0.327230225	0.574863908	"0.0,0.0,0.041"	"0.009,0.011,0.01"	0.004
322	obscurus0600021	chrChromosome6	-	852023	852113	852693	852789	851848	851953	865731	865829	322	"66,29,26"	"41,25,26"	"20,31,17"	"8,18,9"	245	239	0.105324974	0.2890184	"0.611,0.531,0.494"	"0.709,0.627,0.648"	-0.116
323	obscurus0600419	chrChromosome6	-	12295380	12295485	12297551	12297656	12286505	12286535	12297895	12297966	323	"229,48,188"	"2,2,2"	"10,22,26"	"0,0,0"	254	254	1	1	"0.991,0.96,0.989"	"1.0,1.0,1.0"	-0.02
324	obscurus0300990	chrChromosome3	-	29259442	29259560	29261234	29261281	29257352	29257447	29261884	29261960	324	"36,15,47"	"29,19,93"	"184,259,145"	"150,246,258"	196	267	0.544363283	0.755936376	"0.628,0.518,0.408"	"0.626,0.589,0.434"	-0.032
325	obscurus0300990	chrChromosome3	-	29259645	29259747	29261234	29261281	29259442	29259560	29261884	29261960	325	"34,15,40"	"34,17,55"	"170,224,136"	"207,294,303"	196	251	0.221404161	0.459150553	"0.562,0.531,0.482"	"0.513,0.494,0.365"	0.068
326	obscurus0300990	chrChromosome3	-	29263902	29264002	29264391	29264444	29262216	29262347	29264948	29265046	326	"76,4,42"	"56,4,67"	"121,166,110"	"200,265,232"	202	249	0.024908524	0.117216585	"0.626,0.552,0.436"	"0.427,0.436,0.369"	0.127
327	obscurus1400020	chrChromosome14	+	1161500	1161631	1166855	1166977	1157826	1157959	1169712	1169898	327	"12,23,16"	"13,0,5"	"6,2,18"	"9,9,9"	280	271	0.015269477	0.084921158	"0.472,1.0,0.756"	"0.392,0.177,0.659"	0.333
328	obscurus1400935	chrChromosome14	-	26555244	26555327	26560195	26560244	26551185	26551333	26560461	26560569	328	"22,1,17"	"29,11,18"	"14,24,7"	"9,22,12"	198	232	0.194597575	0.420751515	"0.471,0.096,0.525"	"0.646,0.561,0.406"	-0.174
329	obscurus1400935	chrChromosome14	-	26560195	26560244	26560461	26560569	26555244	26555327	26562276	26562342	329	"62,7,22"	"8,6,9"	"17,19,8"	"3,10,2"	257	198	0.945223632	1	"0.857,0.473,0.653"	"0.814,0.594,0.755"	-0.06
330	obscurus0800802	chrChromosome8	+	17648149	17648201	17648278	17648305	17647935	17648073	17648387	17648414	330	"7,14,27"	"6,3,14"	"26,19,52"	"12,4,26"	201	176	0.811785911	0.947293357	"0.505,0.803,0.628"	"0.655,0.806,0.637"	-0.054
331	obscurus0100966	chrChromosome1	+	28657914	28658033	28658317	28658540	28657590	28657701	28660684	28660949	331	"45,30,67"	"40,24,34"	"15,13,14"	"22,8,15"	268	298	0.210118681	0.44415331	"0.556,0.582,0.687"	"0.431,0.644,0.509"	0.08
332	obscurus0100966	chrChromosome1	+	28658317	28658540	28660684	28660949	28657914	28658033	28663481	28663689	332	"69,31,74"	"44,9,27"	"44,11,19"	"7,18,12"	298	298	0.656674909	0.841061459	"0.611,0.775,0.733"	"0.863,0.379,0.613"	0.088
333	obscurus0400038	chrChromosome4	-	1526284	1526343	1527486	1529118	1526048	1526212	1534421	1534461	333	"6,0,5"	"1,2,3"	"8,2,1"	"4,1,1"	298	208	0.686664676	0.861436988	"0.807,0.0,0.538"	"0.583,0.583,0.411"	-0.077
334	obscurus0300812	chrChromosome3	-	22371638	22372014	22372669	22372832	22370747	22370967	22372943	22373076	334	"134,23,85"	"111,54,52"	"58,53,36"	"38,51,26"	298	298	0.367182024	0.611970039	"0.547,0.299,0.62"	"0.604,0.51,0.581"	-0.076
335	obscurus1400902	chrChromosome14	+	25681302	25681367	25704969	25705013	25680732	25680749	25731277	25731327	335	"2,3,10"	"8,9,5"	"5,7,4"	"1,3,1"	214	193	0.004068801	0.034684862	"0.184,0.231,0.643"	"0.818,0.678,0.783"	-0.407
336	obscurus0300788	chrChromosome3	-	21570405	21570570	21571036	21571181	21569674	21569870	21577183	21577501	336	"14,451,861,565"	"14,397,521,786"	"323,410,237"	"428,572,348"	294	298	0.516936587	0.738345865	"0.504,0.2,0.47"	"0.433,0.421,0.408"	-0.029
337	obscurus0300782	chrChromosome3	+	21493717	21493842	21495363	21495558	21492320	21492348	21498147	21498238	337	"9,21,16"	"8,0,18"	"127,85,168"	"124,68,181"	274	298	0.081483961	0.25221226	"0.55,1.0,0.492"	"0.527,0.576,0.502"	0.146
338	obscurus0200363	chrChromosome2	+	18829284	18829407	18830336	18830456	18829052	18829196	18830554	18830686	338	"583,150,464"	"832,385,522"	"159,343,460"	"206,495,652"	272	269	0.446451494	0.67980901	"0.409,0.278,0.468"	"0.433,0.407,0.411"	-0.032
339	obscurus1100655	chrChromosome11	-	20624206	20624319	20624509	20624565	20623902	20623977	20636899	20636991	339	"21,18,29"	"73,40,84"	"26,20,17"	"81,59,24"	205	262	0.573566978	0.770684312	"0.269,0.365,0.306"	"0.291,0.302,0.475"	-0.043
340	obscurus1500020	chrChromosome15	+	854196	854256	854324	854393	852565	852601	859061	859266	340	"6,2,9"	"6,4,13"	"16,17,22"	"27,41,53"	209	218	0.27325346	0.521437795	"0.511,0.343,0.419"	"0.382,0.302,0.302"	0.096
341	obscurus1500020	chrChromosome15	+	854324	854393	859061	859266	854196	854256	874421	874485	341	"4,3,8"	"29,5,29"	"16,8,33"	"48,33,81"	218	298	0.294562027	0.542202668	"0.159,0.451,0.274"	"0.313,0.249,0.358"	-0.012
342	obscurus0300641	chrChromosome3	+	17911236	17911452	17912757	17912829	17909975	17910047	17913694	17913763	342	"247,939,107"	"123,42,83"	"58,127,70"	"39,87,46"	298	221	0.01207643	0.071854232	"0.598,0.943,0.489"	"0.524,0.52,0.53"	0.152
343	obscurus0300614	chrChromosome3	-	17205155	17205209	17205799	17205934	17202384	17202465	17206420	17206504	343	"30,6,10"	"3,2,0"	"11,9,10"	"7,7,7"	284	203	0.000119663	0.00207415	"0.877,0.682,1.0"	"0.529,0.479,0.505"	0.349
344	obscurus0102092	chrChromosome1	-	59431951	59432092	59433533	59433683	59426626	59426752	59433753	59433884	344	"13,13,9"	"6,2,12"	"19,21,2"	"1,12,3"	298	290	0.555427077	0.762911886	"0.678,0.863,0.422"	"0.949,0.63,0.393"	-0.003
345	obscurus0300555	chrChromosome3	+	15666678	15666765	15667172	15667276	15666331	15666427	15667712	15667830	345	"33,3,37"	"56,11,68"	"18,17,12"	"22,38,29"	236	253	0.960326912	1	"0.387,0.226,0.368"	"0.467,0.324,0.307"	-0.039
346	obscurus0200036	chrChromosome2	+	3527218	3527306	3530847	3530938	3526894	3527117	3531297	3531430	346	"118,105,134"	"76,33,120"	"108,125,118"	"38,41,54"	237	240	0.054040019	0.194469273	"0.611,0.763,0.531"	"0.742,0.755,0.689"	-0.094
347	obscurus1200742	chrChromosome12	+	20774882	20774965	20775728	20775815	20774616	20774652	20775885	20776088	347	"0,0,2"	"1,2,4"	"0,1,1"	"4,1,2"	232	236	1	1	"0.0,0.0,0.337"	"0.0,0.504,0.337"	-0.168
348	obscurus0400503	chrChromosome4	-	18861768	18861843	18862058	18862100	18861566	18861673	18862247	18862361	348	"20,21,15"	"24,36,8"	"25,70,66"	"30,96,86"	191	224	0.597278142	0.792975879	"0.494,0.406,0.687"	"0.494,0.461,0.474"	0.053
349	obscurus0300440	chrChromosome3	-	13625655	13625758	13628575	13628698	13625419	13625551	13629209	13629382	349	"51,0,107"	"151,63,119"	"44,47,3"	"74,89,28"	272	252	0.308174745	0.556426624	"0.238,0.0,0.454"	"0.355,0.329,0.09"	-0.027
350	obscurus0300382	chrChromosome3	-	12416987	12417078	12417568	12417641	12416269	12416343	12417814	12417865	350	"21,11,17"	"10,2,5"	"14,30,31"	"13,27,42"	222	240	0.000375219	0.005203043	"0.694,0.856,0.786"	"0.538,0.546,0.444"	0.269
351	obscurus0600061	chrChromosome6	+	1869485	1869587	1871884	1871941	1867259	1867393	1873704	1873833	351	"11,0,12"	"5,2,3"	"29,12,6"	"1,8,4"	251	206	0.340087157	0.586035202	"0.644,0.0,0.767"	"0.96,0.552,0.552"	-0.218
352	obscurus0401206	chrChromosome4	-	33492042	33492132	33494626	33494732	33491884	33491968	33494803	33494893	352	"1,443,885,872"	"1,338,222,704"	"211,112,881,169"	"199,211,421,268"	255	239	0.032645263	0.136322743	"0.503,0.789,0.537"	"0.498,0.514,0.464"	0.118
